"Plot Title: 21422123"
"#","Date Time, GMT-04:00","Temp, °F (LGR S/N: 21422123, SEN S/N: 21422123)","Intensity, lum/ft² (LGR S/N: 21422123, SEN S/N: 21422123)","Coupler Attached (LGR S/N: 21422123)","Coupler Detached (LGR S/N: 21422123)","Host Connected (LGR S/N: 21422123)","Stopped (LGR S/N: 21422123)","End Of File (LGR S/N: 21422123)"
45,06/11/22 11:00:00 PM,66.366,0.0,,,,,
46,06/11/22 11:15:00 PM,66.022,0.0,,,,,
47,06/11/22 11:30:00 PM,65.680,0.0,,,,,
48,06/11/22 11:45:00 PM,65.338,0.0,,,,,
49,06/12/22 12:00:00 AM,64.825,0.0,,,,,
50,06/12/22 12:15:00 AM,64.481,0.0,,,,,
51,06/12/22 12:30:00 AM,64.139,0.0,,,,,
52,06/12/22 12:45:00 AM,63.797,0.0,,,,,
53,06/12/22 01:00:00 AM,63.455,0.0,,,,,
54,06/12/22 01:15:00 AM,62.940,0.0,,,,,
55,06/12/22 01:30:00 AM,62.769,0.0,,,,,
56,06/12/22 01:45:00 AM,62.425,0.0,,,,,
57,06/12/22 02:00:00 AM,61.912,0.0,,,,,
58,06/12/22 02:15:00 AM,61.741,0.0,,,,,
59,06/12/22 02:30:00 AM,61.398,0.0,,,,,
60,06/12/22 02:45:00 AM,61.054,0.0,,,,,
61,06/12/22 03:00:00 AM,60.712,0.0,,,,,
62,06/12/22 03:15:00 AM,60.539,0.0,,,,,
63,06/12/22 03:30:00 AM,60.195,0.0,,,,,
64,06/12/22 03:45:00 AM,60.024,0.0,,,,,
65,06/12/22 04:00:00 AM,59.680,0.0,,,,,
66,06/12/22 04:15:00 AM,59.508,0.0,,,,,
67,06/12/22 04:30:00 AM,59.164,0.0,,,,,
68,06/12/22 04:45:00 AM,58.993,0.0,,,,,
69,06/12/22 05:00:00 AM,58.647,0.0,,,,,
70,06/12/22 05:15:00 AM,58.647,0.0,,,,,
71,06/12/22 05:30:00 AM,58.476,0.0,,,,,
72,06/12/22 05:45:00 AM,58.303,0.0,,,,,
73,06/12/22 06:00:00 AM,58.303,0.0,,,,,
74,06/12/22 06:15:00 AM,58.131,0.0,,,,,
75,06/12/22 06:30:00 AM,58.131,0.0,,,,,
76,06/12/22 06:45:00 AM,58.131,0.0,,,,,
77,06/12/22 07:00:00 AM,58.303,1.0,,,,,
78,06/12/22 07:15:00 AM,58.303,2.0,,,,,
79,06/12/22 07:30:00 AM,58.476,3.0,,,,,
80,06/12/22 07:45:00 AM,58.647,3.0,,,,,
81,06/12/22 08:00:00 AM,58.993,3.0,,,,,
82,06/12/22 08:15:00 AM,59.337,6.0,,,,,
83,06/12/22 08:30:00 AM,59.508,4.0,,,,,
84,06/12/22 08:45:00 AM,59.851,9.0,,,,,
85,06/12/22 09:00:00 AM,60.195,8.0,,,,,
86,06/12/22 09:15:00 AM,60.368,5.0,,,,,
87,06/12/22 09:30:00 AM,60.712,5.0,,,,,
88,06/12/22 09:45:00 AM,60.883,11.0,,,,,
89,06/12/22 10:00:00 AM,61.912,15.0,,,,,
90,06/12/22 10:15:00 AM,62.598,26.0,,,,,
91,06/12/22 10:30:00 AM,62.769,6.0,,,,,
92,06/12/22 10:45:00 AM,63.111,12.0,,,,,
93,06/12/22 11:00:00 AM,64.652,56.0,,,,,
94,06/12/22 11:15:00 AM,69.107,95.0,,,,,
95,06/12/22 11:30:00 AM,71.339,97.0,,,,,
96,06/12/22 11:45:00 AM,70.308,33.0,,,,,
97,06/12/22 12:00:00 PM,69.964,26.0,,,,,
98,06/12/22 12:15:00 PM,72.891,79.0,,,,,
99,06/12/22 12:30:00 PM,74.791,86.0,,,,,
100,06/12/22 12:45:00 PM,78.449,80.0,,,,,
101,06/12/22 01:00:00 PM,80.911,101.0,,,,,
102,06/12/22 01:15:00 PM,83.221,114.0,,,,,
103,06/12/22 01:30:00 PM,84.654,119.0,,,,,
104,06/12/22 01:45:00 PM,86.097,136.0,,,,,
105,06/12/22 02:00:00 PM,87.733,128.0,,,,,
106,06/12/22 02:15:00 PM,88.282,144.0,,,,,
107,06/12/22 02:30:00 PM,90.495,136.0,,,,,
108,06/12/22 02:45:00 PM,89.938,119.0,,,,,
109,06/12/22 03:00:00 PM,87.915,89.0,,,,,
110,06/12/22 03:15:00 PM,87.004,87.0,,,,,
111,06/12/22 03:30:00 PM,84.654,42.0,,,,,
112,06/12/22 03:45:00 PM,83.579,57.0,,,,,
113,06/12/22 04:00:00 PM,82.864,47.0,,,,,
114,06/12/22 04:15:00 PM,81.975,41.0,,,,,
115,06/12/22 04:30:00 PM,80.911,29.0,,,,,
116,06/12/22 04:45:00 PM,78.975,19.0,,,,,
117,06/12/22 05:00:00 PM,78.098,19.0,,,,,
118,06/12/22 05:15:00 PM,77.574,21.0,,,,,
119,06/12/22 05:30:00 PM,77.050,27.0,,,,,
120,06/12/22 05:45:00 PM,76.876,21.0,,,,,
121,06/12/22 06:00:00 PM,76.354,18.0,,,,,
122,06/12/22 06:15:00 PM,74.964,4.0,,,,,
123,06/12/22 06:30:00 PM,74.271,8.0,,,,,
124,06/12/22 06:45:00 PM,73.753,6.0,,,,,
125,06/12/22 07:00:00 PM,73.580,11.0,,,,,
126,06/12/22 07:15:00 PM,72.891,4.0,,,,,
127,06/12/22 07:30:00 PM,71.512,3.0,,,,,
128,06/12/22 07:45:00 PM,70.824,2.0,,,,,
129,06/12/22 08:00:00 PM,70.308,0.0,,,,,
130,06/12/22 08:15:00 PM,69.793,0.0,,,,,
131,06/12/22 08:30:00 PM,69.449,0.0,,,,,
132,06/12/22 08:45:00 PM,69.107,0.0,,,,,
133,06/12/22 09:00:00 PM,68.934,0.0,,,,,
134,06/12/22 09:15:00 PM,68.248,0.0,,,,,
135,06/12/22 09:30:00 PM,67.564,0.0,,,,,
136,06/12/22 09:45:00 PM,67.392,0.0,,,,,
137,06/12/22 10:00:00 PM,67.221,0.0,,,,,
138,06/12/22 10:15:00 PM,66.537,0.0,,,,,
139,06/12/22 10:30:00 PM,66.193,0.0,,,,,
140,06/12/22 10:45:00 PM,65.851,0.0,,,,,
141,06/12/22 11:00:00 PM,65.680,0.0,,,,,
142,06/12/22 11:15:00 PM,65.851,0.0,,,,,
143,06/12/22 11:30:00 PM,65.680,0.0,,,,,
144,06/12/22 11:45:00 PM,65.509,0.0,,,,,
145,06/13/22 12:00:00 AM,65.680,0.0,,,,,
146,06/13/22 12:15:00 AM,65.680,0.0,,,,,
147,06/13/22 12:30:00 AM,65.509,0.0,,,,,
148,06/13/22 12:45:00 AM,65.167,0.0,,,,,
149,06/13/22 01:00:00 AM,65.167,0.0,,,,,
150,06/13/22 01:15:00 AM,65.167,0.0,,,,,
151,06/13/22 01:30:00 AM,64.996,0.0,,,,,
152,06/13/22 01:45:00 AM,64.996,0.0,,,,,
153,06/13/22 02:00:00 AM,64.825,0.0,,,,,
154,06/13/22 02:15:00 AM,64.825,0.0,,,,,
155,06/13/22 02:30:00 AM,64.652,0.0,,,,,
156,06/13/22 02:45:00 AM,64.652,0.0,,,,,
157,06/13/22 03:00:00 AM,64.652,0.0,,,,,
158,06/13/22 03:15:00 AM,64.652,0.0,,,,,
159,06/13/22 03:30:00 AM,64.481,0.0,,,,,
160,06/13/22 03:45:00 AM,64.139,0.0,,,,,
161,06/13/22 04:00:00 AM,63.797,0.0,,,,,
162,06/13/22 04:15:00 AM,63.455,0.0,,,,,
163,06/13/22 04:30:00 AM,63.111,0.0,,,,,
164,06/13/22 04:45:00 AM,62.940,0.0,,,,,
165,06/13/22 05:00:00 AM,62.769,0.0,,,,,
166,06/13/22 05:15:00 AM,63.111,0.0,,,,,
167,06/13/22 05:30:00 AM,62.769,3.0,,,,,
168,06/13/22 05:45:00 AM,62.254,3.0,,,,,
169,06/13/22 06:00:00 AM,62.083,8.0,,,,,
170,06/13/22 06:15:00 AM,63.111,12.0,,,,,
171,06/13/22 06:30:00 AM,63.626,12.0,,,,,
172,06/13/22 06:45:00 AM,64.310,29.0,,,,,
173,06/13/22 07:00:00 AM,63.797,17.0,,,,,
174,06/13/22 07:15:00 AM,64.996,48.0,,,,,
175,06/13/22 07:30:00 AM,65.680,30.0,,,,,
176,06/13/22 07:45:00 AM,65.851,41.0,,,,,
177,06/13/22 08:00:00 AM,66.537,55.0,,,,,
178,06/13/22 08:15:00 AM,68.248,72.0,,,,,
179,06/13/22 08:30:00 AM,66.537,30.0,,,,,
180,06/13/22 08:45:00 AM,66.537,34.0,,,,,
181,06/13/22 09:00:00 AM,66.879,45.0,,,,,
182,06/13/22 09:15:00 AM,67.735,52.0,,,,,
183,06/13/22 09:30:00 AM,67.735,71.0,,,,,
184,06/13/22 09:45:00 AM,70.308,85.0,,,,,
185,06/13/22 10:00:00 AM,70.308,69.0,,,,,
186,06/13/22 10:15:00 AM,68.421,21.0,,,,,
187,06/13/22 10:30:00 AM,68.934,44.0,,,,,
188,06/13/22 10:45:00 AM,68.248,44.0,,,,,
189,06/13/22 11:00:00 AM,71.168,63.0,,,,,
190,06/13/22 11:15:00 AM,80.382,106.0,,,,,
191,06/13/22 11:30:00 AM,87.368,400.0,,,,,
192,06/13/22 11:45:00 AM,86.097,368.0,,,,,
193,06/13/22 12:00:00 PM,80.911,200.0,,,,,
194,06/13/22 12:15:00 PM,81.442,240.0,,,,,
195,06/13/22 12:30:00 PM,83.935,304.0,,,,,
196,06/13/22 12:45:00 PM,81.975,86.0,,,,,
197,06/13/22 01:00:00 PM,91.612,288.0,,,,,
198,06/13/22 01:15:00 PM,88.282,91.0,,,,,
199,06/13/22 01:30:00 PM,95.590,400.0,,,,,
200,06/13/22 01:45:00 PM,97.331,384.0,,,,,
201,06/13/22 02:00:00 PM,98.110,384.0,,,,,
202,06/13/22 02:15:00 PM,99.291,384.0,,,,,
203,06/13/22 02:30:00 PM,101.685,384.0,,,,,
204,06/13/22 02:45:00 PM,101.685,400.0,,,,,
205,06/13/22 03:00:00 PM,99.291,416.0,,,,,
206,06/13/22 03:15:00 PM,91.800,336.0,,,,,
207,06/13/22 03:30:00 PM,97.525,400.0,,,,,
208,06/13/22 03:45:00 PM,94.825,464.0,,,,,
209,06/13/22 04:00:00 PM,95.590,464.0,,,,,
210,06/13/22 04:15:00 PM,94.253,464.0,,,,,
211,06/13/22 04:30:00 PM,91.240,400.0,,,,,
212,06/13/22 04:45:00 PM,88.466,384.0,,,,,
213,06/13/22 05:00:00 PM,87.004,352.0,,,,,
214,06/13/22 05:15:00 PM,84.295,336.0,,,,,
215,06/13/22 05:30:00 PM,80.559,400.0,,,,,
216,06/13/22 05:45:00 PM,70.995,31.0,,,,,
217,06/13/22 06:00:00 PM,67.564,29.0,,,,,
218,06/13/22 06:15:00 PM,66.708,48.0,,,,,
219,06/13/22 06:30:00 PM,67.392,70.0,,,,,
220,06/13/22 06:45:00 PM,66.193,48.0,,,,,
221,06/13/22 07:00:00 PM,65.509,36.0,,,,,
222,06/13/22 07:15:00 PM,64.825,38.0,,,,,
223,06/13/22 07:30:00 PM,63.797,22.0,,,,,
224,06/13/22 07:45:00 PM,63.282,10.0,,,,,
225,06/13/22 08:00:00 PM,62.254,7.0,,,,,
226,06/13/22 08:15:00 PM,61.398,5.0,,,,,
227,06/13/22 08:30:00 PM,60.712,2.0,,,,,
228,06/13/22 08:45:00 PM,60.024,0.0,,,,,
229,06/13/22 09:00:00 PM,59.680,0.0,,,,,
230,06/13/22 09:15:00 PM,59.164,0.0,,,,,
231,06/13/22 09:30:00 PM,58.647,0.0,,,,,
232,06/13/22 09:45:00 PM,57.958,0.0,,,,,
233,06/13/22 10:00:00 PM,57.441,0.0,,,,,
234,06/13/22 10:15:00 PM,57.096,0.0,,,,,
235,06/13/22 10:30:00 PM,56.577,0.0,,,,,
236,06/13/22 10:45:00 PM,56.057,0.0,,,,,
237,06/13/22 11:00:00 PM,55.537,0.0,,,,,
238,06/13/22 11:15:00 PM,55.189,0.0,,,,,
239,06/13/22 11:30:00 PM,54.842,0.0,,,,,
240,06/13/22 11:45:00 PM,54.669,0.0,,,,,
241,06/14/22 12:00:00 AM,54.322,0.0,,,,,
242,06/14/22 12:15:00 AM,54.147,0.0,,,,,
243,06/14/22 12:30:00 AM,53.798,0.0,,,,,
244,06/14/22 12:45:00 AM,53.623,0.0,,,,,
245,06/14/22 01:00:00 AM,53.449,0.0,,,,,
246,06/14/22 01:15:00 AM,53.100,0.0,,,,,
247,06/14/22 01:30:00 AM,52.925,0.0,,,,,
248,06/14/22 01:45:00 AM,52.750,0.0,,,,,
249,06/14/22 02:00:00 AM,52.576,0.0,,,,,
250,06/14/22 02:15:00 AM,52.401,0.0,,,,,
251,06/14/22 02:30:00 AM,52.225,0.0,,,,,
252,06/14/22 02:45:00 AM,52.050,0.0,,,,,
253,06/14/22 03:00:00 AM,51.699,0.0,,,,,
254,06/14/22 03:15:00 AM,51.523,0.0,,,,,
255,06/14/22 03:30:00 AM,51.346,0.0,,,,,
256,06/14/22 03:45:00 AM,51.172,0.0,,,,,
257,06/14/22 04:00:00 AM,50.995,0.0,,,,,
258,06/14/22 04:15:00 AM,50.819,0.0,,,,,
259,06/14/22 04:30:00 AM,50.643,0.0,,,,,
260,06/14/22 04:45:00 AM,50.643,0.0,,,,,
261,06/14/22 05:00:00 AM,50.466,0.0,,,,,
262,06/14/22 05:15:00 AM,50.643,1.0,,,,,
263,06/14/22 05:30:00 AM,50.643,2.0,,,,,
264,06/14/22 05:45:00 AM,50.995,3.0,,,,,
265,06/14/22 06:00:00 AM,51.346,6.0,,,,,
266,06/14/22 06:15:00 AM,51.699,8.0,,,,,
267,06/14/22 06:30:00 AM,52.050,10.0,,,,,
268,06/14/22 06:45:00 AM,52.576,11.0,,,,,
269,06/14/22 07:00:00 AM,53.100,13.0,,,,,
270,06/14/22 07:15:00 AM,53.449,14.0,,,,,
271,06/14/22 07:30:00 AM,54.147,15.0,,,,,
272,06/14/22 07:45:00 AM,54.669,18.0,,,,,
273,06/14/22 08:00:00 AM,55.189,18.0,,,,,
274,06/14/22 08:15:00 AM,56.057,19.0,,,,,
275,06/14/22 08:30:00 AM,57.096,22.0,,,,,
276,06/14/22 08:45:00 AM,57.785,23.0,,,,,
277,06/14/22 09:00:00 AM,58.647,25.0,,,,,
278,06/14/22 09:15:00 AM,58.820,23.0,,,,,
279,06/14/22 09:30:00 AM,58.820,24.0,,,,,
280,06/14/22 09:45:00 AM,59.164,33.0,,,,,
281,06/14/22 10:00:00 AM,62.083,55.0,,,,,
282,06/14/22 10:15:00 AM,61.741,54.0,,,,,
283,06/14/22 10:30:00 AM,61.569,38.0,,,,,
284,06/14/22 10:45:00 AM,61.227,30.0,,,,,
285,06/14/22 11:00:00 AM,67.735,288.0,,,,,
286,06/14/22 11:15:00 AM,81.621,432.0,,,,,
287,06/14/22 11:30:00 AM,88.099,464.0,,,,,
288,06/14/22 11:45:00 AM,84.115,416.0,,,,,
289,06/14/22 12:00:00 PM,83.579,384.0,,,,,
290,06/14/22 12:15:00 PM,81.975,320.0,,,,,
291,06/14/22 12:30:00 PM,85.735,368.0,,,,,
292,06/14/22 12:45:00 PM,90.124,240.0,,,,,
293,06/14/22 01:00:00 PM,91.240,113.0,,,,,
294,06/14/22 01:15:00 PM,99.687,496.0,,,,,
295,06/14/22 01:30:00 PM,90.124,103.0,,,,,
296,06/14/22 01:45:00 PM,97.720,464.0,,,,,
297,06/14/22 02:00:00 PM,101.282,480.0,,,,,
298,06/14/22 02:15:00 PM,99.093,66.0,,,,,
299,06/14/22 02:30:00 PM,91.053,464.0,,,,,
300,06/14/22 02:45:00 PM,98.110,464.0,,,,,
301,06/14/22 03:00:00 PM,98.699,448.0,,,,,
302,06/14/22 03:15:00 PM,100.083,496.0,,,,,
303,06/14/22 03:30:00 PM,99.687,464.0,,,,,
304,06/14/22 03:45:00 PM,96.748,464.0,,,,,
305,06/14/22 04:00:00 PM,89.569,216.0,,,,,
306,06/14/22 04:15:00 PM,95.400,512.0,,,,,
307,06/14/22 04:30:00 PM,86.277,368.0,,,,,
308,06/14/22 04:45:00 PM,81.797,144.0,,,,,
309,06/14/22 05:00:00 PM,84.115,224.0,,,,,
310,06/14/22 05:15:00 PM,84.654,136.0,,,,,
311,06/14/22 05:30:00 PM,82.152,352.0,,,,,
312,06/14/22 05:45:00 PM,73.926,38.0,,,,,
313,06/14/22 06:00:00 PM,69.793,48.0,,,,,
314,06/14/22 06:15:00 PM,68.592,29.0,,,,,
315,06/14/22 06:30:00 PM,67.906,45.0,,,,,
316,06/14/22 06:45:00 PM,68.421,49.0,,,,,
317,06/14/22 07:00:00 PM,70.137,78.0,,,,,
318,06/14/22 07:15:00 PM,70.651,53.0,,,,,
319,06/14/22 07:30:00 PM,69.793,23.0,,,,,
320,06/14/22 07:45:00 PM,69.449,24.0,,,,,
321,06/14/22 08:00:00 PM,68.592,9.0,,,,,
322,06/14/22 08:15:00 PM,66.022,4.0,,,,,
323,06/14/22 08:30:00 PM,64.310,2.0,,,,,
324,06/14/22 08:45:00 PM,63.111,0.0,,,,,
325,06/14/22 09:00:00 PM,62.254,0.0,,,,,
326,06/14/22 09:15:00 PM,61.398,0.0,,,,,
327,06/14/22 09:30:00 PM,60.712,0.0,,,,,
328,06/14/22 09:45:00 PM,60.195,0.0,,,,,
329,06/14/22 10:00:00 PM,60.024,0.0,,,,,
330,06/14/22 10:15:00 PM,59.851,0.0,,,,,
331,06/14/22 10:30:00 PM,59.508,0.0,,,,,
332,06/14/22 10:45:00 PM,59.164,0.0,,,,,
333,06/14/22 11:00:00 PM,59.164,0.0,,,,,
334,06/14/22 11:15:00 PM,58.820,0.0,,,,,
335,06/14/22 11:30:00 PM,58.476,0.0,,,,,
336,06/14/22 11:45:00 PM,58.647,0.0,,,,,
337,06/15/22 12:00:00 AM,59.164,0.0,,,,,
338,06/15/22 12:15:00 AM,58.303,0.0,,,,,
339,06/15/22 12:30:00 AM,57.441,0.0,,,,,
340,06/15/22 12:45:00 AM,57.096,0.0,,,,,
341,06/15/22 01:00:00 AM,56.577,0.0,,,,,
342,06/15/22 01:15:00 AM,56.230,0.0,,,,,
343,06/15/22 01:30:00 AM,55.884,0.0,,,,,
344,06/15/22 01:45:00 AM,55.537,0.0,,,,,
345,06/15/22 02:00:00 AM,55.364,0.0,,,,,
346,06/15/22 02:15:00 AM,55.017,0.0,,,,,
347,06/15/22 02:30:00 AM,54.669,0.0,,,,,
348,06/15/22 02:45:00 AM,54.495,0.0,,,,,
349,06/15/22 03:00:00 AM,54.322,0.0,,,,,
350,06/15/22 03:15:00 AM,53.973,0.0,,,,,
351,06/15/22 03:30:00 AM,53.798,0.0,,,,,
352,06/15/22 03:45:00 AM,53.623,0.0,,,,,
353,06/15/22 04:00:00 AM,53.449,0.0,,,,,
354,06/15/22 04:15:00 AM,53.100,0.0,,,,,
355,06/15/22 04:30:00 AM,52.925,0.0,,,,,
356,06/15/22 04:45:00 AM,52.925,0.0,,,,,
357,06/15/22 05:00:00 AM,52.750,0.0,,,,,
358,06/15/22 05:15:00 AM,52.750,1.0,,,,,
359,06/15/22 05:30:00 AM,52.750,2.0,,,,,
360,06/15/22 05:45:00 AM,53.100,4.0,,,,,
361,06/15/22 06:00:00 AM,53.449,8.0,,,,,
362,06/15/22 06:15:00 AM,53.798,11.0,,,,,
363,06/15/22 06:30:00 AM,54.495,16.0,,,,,
364,06/15/22 06:45:00 AM,55.537,19.0,,,,,
365,06/15/22 07:00:00 AM,56.230,21.0,,,,,
366,06/15/22 07:15:00 AM,57.096,24.0,,,,,
367,06/15/22 07:30:00 AM,57.785,24.0,,,,,
368,06/15/22 07:45:00 AM,58.476,29.0,,,,,
369,06/15/22 08:00:00 AM,59.680,37.0,,,,,
370,06/15/22 08:15:00 AM,60.712,31.0,,,,,
371,06/15/22 08:30:00 AM,60.712,28.0,,,,,
372,06/15/22 08:45:00 AM,60.883,28.0,,,,,
373,06/15/22 09:00:00 AM,61.741,34.0,,,,,
374,06/15/22 09:15:00 AM,62.425,40.0,,,,,
375,06/15/22 09:30:00 AM,62.769,38.0,,,,,
376,06/15/22 09:45:00 AM,63.282,41.0,,,,,
377,06/15/22 10:00:00 AM,65.509,59.0,,,,,
378,06/15/22 10:15:00 AM,64.652,46.0,,,,,
379,06/15/22 10:30:00 AM,64.310,32.0,,,,,
380,06/15/22 10:45:00 AM,63.968,46.0,,,,,
381,06/15/22 11:00:00 AM,69.449,256.0,,,,,
382,06/15/22 11:15:00 AM,89.569,416.0,,,,,
383,06/15/22 11:30:00 AM,89.755,384.0,,,,,
384,06/15/22 11:45:00 AM,91.612,352.0,,,,,
385,06/15/22 12:00:00 PM,88.833,288.0,,,,,
386,06/15/22 12:15:00 PM,85.735,192.0,,,,,
387,06/15/22 12:30:00 PM,89.938,352.0,,,,,
388,06/15/22 12:45:00 PM,92.174,320.0,,,,,
389,06/15/22 01:00:00 PM,96.942,336.0,,,,,
390,06/15/22 01:15:00 PM,99.489,352.0,,,,,
391,06/15/22 01:30:00 PM,94.825,304.0,,,,,
392,06/15/22 01:45:00 PM,97.916,400.0,,,,,
393,06/15/22 02:00:00 PM,97.525,352.0,,,,,
394,06/15/22 02:15:00 PM,97.137,304.0,,,,,
395,06/15/22 02:30:00 PM,88.650,232.0,,,,,
396,06/15/22 02:45:00 PM,89.384,248.0,,,,,
397,06/15/22 03:00:00 PM,87.915,208.0,,,,,
398,06/15/22 03:15:00 PM,84.295,176.0,,,,,
399,06/15/22 03:30:00 PM,83.579,168.0,,,,,
400,06/15/22 03:45:00 PM,82.152,136.0,,,,,
401,06/15/22 04:00:00 PM,82.864,208.0,,,,,
402,06/15/22 04:15:00 PM,84.295,184.0,,,,,
403,06/15/22 04:30:00 PM,83.579,176.0,,,,,
404,06/15/22 04:45:00 PM,81.797,160.0,,,,,
405,06/15/22 05:00:00 PM,80.559,128.0,,,,,
406,06/15/22 05:15:00 PM,78.800,126.0,,,,,
407,06/15/22 05:30:00 PM,77.050,123.0,,,,,
408,06/15/22 05:45:00 PM,74.271,61.0,,,,,
409,06/15/22 06:00:00 PM,71.856,37.0,,,,,
410,06/15/22 06:15:00 PM,71.339,36.0,,,,,
411,06/15/22 06:30:00 PM,70.995,54.0,,,,,
412,06/15/22 06:45:00 PM,72.028,73.0,,,,,
413,06/15/22 07:00:00 PM,71.856,50.0,,,,,
414,06/15/22 07:15:00 PM,70.651,43.0,,,,,
415,06/15/22 07:30:00 PM,69.449,30.0,,,,,
416,06/15/22 07:45:00 PM,68.592,21.0,,,,,
417,06/15/22 08:00:00 PM,67.050,9.0,,,,,
418,06/15/22 08:15:00 PM,65.509,5.0,,,,,
419,06/15/22 08:30:00 PM,64.310,1.0,,,,,
420,06/15/22 08:45:00 PM,63.111,0.0,,,,,
421,06/15/22 09:00:00 PM,62.254,0.0,,,,,
422,06/15/22 09:15:00 PM,61.569,0.0,,,,,
423,06/15/22 09:30:00 PM,61.054,0.0,,,,,
424,06/15/22 09:45:00 PM,60.712,0.0,,,,,
425,06/15/22 10:00:00 PM,60.368,0.0,,,,,
426,06/15/22 10:15:00 PM,60.195,0.0,,,,,
427,06/15/22 10:30:00 PM,60.195,0.0,,,,,
428,06/15/22 10:45:00 PM,60.883,0.0,,,,,
429,06/15/22 11:00:00 PM,61.741,0.0,,,,,
430,06/15/22 11:15:00 PM,61.912,0.0,,,,,
431,06/15/22 11:30:00 PM,61.398,0.0,,,,,
432,06/15/22 11:45:00 PM,60.712,0.0,,,,,
433,06/16/22 12:00:00 AM,60.024,0.0,,,,,
434,06/16/22 12:15:00 AM,59.508,0.0,,,,,
435,06/16/22 12:30:00 AM,59.337,0.0,,,,,
436,06/16/22 12:45:00 AM,59.337,0.0,,,,,
437,06/16/22 01:00:00 AM,59.680,0.0,,,,,
438,06/16/22 01:15:00 AM,59.851,0.0,,,,,
439,06/16/22 01:30:00 AM,59.680,0.0,,,,,
440,06/16/22 01:45:00 AM,59.680,0.0,,,,,
441,06/16/22 02:00:00 AM,60.195,0.0,,,,,
442,06/16/22 02:15:00 AM,60.024,0.0,,,,,
443,06/16/22 02:30:00 AM,60.712,0.0,,,,,
444,06/16/22 02:45:00 AM,61.741,0.0,,,,,
445,06/16/22 03:00:00 AM,62.254,0.0,,,,,
446,06/16/22 03:15:00 AM,62.769,0.0,,,,,
447,06/16/22 03:30:00 AM,63.111,0.0,,,,,
448,06/16/22 03:45:00 AM,63.455,0.0,,,,,
449,06/16/22 04:00:00 AM,63.797,0.0,,,,,
450,06/16/22 04:15:00 AM,63.968,0.0,,,,,
451,06/16/22 04:30:00 AM,63.797,0.0,,,,,
452,06/16/22 04:45:00 AM,63.797,0.0,,,,,
453,06/16/22 05:00:00 AM,63.455,0.0,,,,,
