"Plot Title: Camp Johnson -1"
"#","Date Time, GMT-04:00","Temp, °F (LGR S/N: 21422132, SEN S/N: 21422132)","Intensity, lum/ft² (LGR S/N: 21422132, SEN S/N: 21422132)","Coupler Attached (LGR S/N: 21422132)","Host Connected (LGR S/N: 21422132)","Stopped (LGR S/N: 21422132)","End Of File (LGR S/N: 21422132)"
1,06/14/24 12:00:00 PM,78.098,304.0,,,,
2,06/14/24 12:15:00 PM,78.975,704.0,,,,
3,06/14/24 12:30:00 PM,78.800,336.0,,,,
4,06/14/24 12:45:00 PM,79.678,432.0,,,,
5,06/14/24 01:00:00 PM,79.326,1344.0,,,,
6,06/14/24 01:15:00 PM,80.735,1216.0,,,,
7,06/14/24 01:30:00 PM,80.206,232.0,,,,
8,06/14/24 01:45:00 PM,81.442,1024.0,,,,
9,06/14/24 02:00:00 PM,81.266,896.0,,,,
10,06/14/24 02:15:00 PM,81.797,272.0,,,,
11,06/14/24 02:30:00 PM,83.043,992.0,,,,
12,06/14/24 02:45:00 PM,83.579,1152.0,,,,
13,06/14/24 03:00:00 PM,83.221,304.0,,,,
14,06/14/24 03:15:00 PM,84.654,992.0,,,,
15,06/14/24 03:30:00 PM,84.295,320.0,,,,
16,06/14/24 03:45:00 PM,85.014,1088.0,,,,
17,06/14/24 04:00:00 PM,85.194,1088.0,,,,
18,06/14/24 04:15:00 PM,84.474,200.0,,,,
19,06/14/24 04:30:00 PM,84.654,480.0,,,,
20,06/14/24 04:45:00 PM,83.935,288.0,,,,
21,06/14/24 05:00:00 PM,83.579,224.0,,,,
22,06/14/24 05:15:00 PM,82.864,256.0,,,,
23,06/14/24 05:30:00 PM,82.330,184.0,,,,
24,06/14/24 05:45:00 PM,81.975,272.0,,,,
25,06/14/24 06:00:00 PM,81.442,256.0,,,,
26,06/14/24 06:15:00 PM,81.090,352.0,,,,
27,06/14/24 06:30:00 PM,80.735,256.0,,,,
28,06/14/24 06:45:00 PM,80.382,200.0,,,,
29,06/14/24 07:00:00 PM,80.029,224.0,,,,
30,06/14/24 07:15:00 PM,79.678,208.0,,,,
31,06/14/24 07:30:00 PM,79.151,168.0,,,,
32,06/14/24 07:45:00 PM,78.800,124.0,,,,
33,06/14/24 08:00:00 PM,78.274,72.0,,,,
34,06/14/24 08:15:00 PM,77.923,32.0,,,,
35,06/14/24 08:30:00 PM,77.574,14.0,,,,
36,06/14/24 08:45:00 PM,77.050,1.0,,,,
37,06/14/24 09:00:00 PM,76.703,0.0,,,,
38,06/14/24 09:15:00 PM,76.528,0.0,,,,
39,06/14/24 09:30:00 PM,76.181,0.0,,,,
40,06/14/24 09:45:00 PM,76.006,0.0,,,,
41,06/14/24 10:00:00 PM,75.832,0.0,,,,
42,06/14/24 10:15:00 PM,75.484,0.0,,,,
43,06/14/24 10:30:00 PM,75.312,0.0,,,,
44,06/14/24 10:45:00 PM,75.139,0.0,,,,
45,06/14/24 11:00:00 PM,74.791,0.0,,,,
46,06/14/24 11:15:00 PM,74.619,0.0,,,,
47,06/14/24 11:30:00 PM,74.446,0.0,,,,
48,06/14/24 11:45:00 PM,74.098,0.0,,,,
49,06/15/24 12:00:00 AM,73.926,0.0,,,,
50,06/15/24 12:15:00 AM,73.753,0.0,,,,
51,06/15/24 12:30:00 AM,73.407,0.0,,,,
52,06/15/24 12:45:00 AM,73.234,0.0,,,,
53,06/15/24 01:00:00 AM,73.062,0.0,,,,
54,06/15/24 01:15:00 AM,72.718,0.0,,,,
55,06/15/24 01:30:00 AM,72.545,0.0,,,,
56,06/15/24 01:45:00 AM,72.372,0.0,,,,
57,06/15/24 02:00:00 AM,72.028,0.0,,,,
58,06/15/24 02:15:00 AM,71.856,0.0,,,,
59,06/15/24 02:30:00 AM,71.683,0.0,,,,
60,06/15/24 02:45:00 AM,71.339,0.0,,,,
61,06/15/24 03:00:00 AM,71.168,0.0,,,,
62,06/15/24 03:15:00 AM,70.995,0.0,,,,
63,06/15/24 03:30:00 AM,70.651,0.0,,,,
64,06/15/24 03:45:00 AM,70.480,0.0,,,,
65,06/15/24 04:00:00 AM,70.308,0.0,,,,
66,06/15/24 04:15:00 AM,69.964,0.0,,,,
67,06/15/24 04:30:00 AM,69.793,0.0,,,,
68,06/15/24 04:45:00 AM,69.449,0.0,,,,
69,06/15/24 05:00:00 AM,69.449,1.0,,,,
70,06/15/24 05:15:00 AM,69.107,6.0,,,,
71,06/15/24 05:30:00 AM,68.934,14.0,,,,
72,06/15/24 05:45:00 AM,68.934,21.0,,,,
73,06/15/24 06:00:00 AM,68.592,28.0,,,,
74,06/15/24 06:15:00 AM,68.248,34.0,,,,
75,06/15/24 06:30:00 AM,68.077,40.0,,,,
76,06/15/24 06:45:00 AM,67.906,46.0,,,,
77,06/15/24 07:00:00 AM,67.735,54.0,,,,
78,06/15/24 07:15:00 AM,67.735,64.0,,,,
79,06/15/24 07:30:00 AM,67.564,68.0,,,,
80,06/15/24 07:45:00 AM,67.392,136.0,,,,
81,06/15/24 08:00:00 AM,67.906,416.0,,,,
82,06/15/24 08:15:00 AM,68.421,416.0,,,,
83,06/15/24 08:30:00 AM,69.107,800.0,,,,
84,06/15/24 08:45:00 AM,69.449,896.0,,,,
85,06/15/24 09:00:00 AM,69.793,960.0,,,,
86,06/15/24 09:15:00 AM,70.651,992.0,,,,
87,06/15/24 09:30:00 AM,71.168,1024.0,,,,
88,06/15/24 09:45:00 AM,71.512,1152.0,,,,
89,06/15/24 10:00:00 AM,72.372,1024.0,,,,
90,06/15/24 10:15:00 AM,72.718,160.0,,,,
91,06/15/24 10:30:00 AM,73.234,1088.0,,,,
92,06/15/24 10:45:00 AM,74.098,1152.0,,,,
93,06/15/24 11:00:00 AM,74.271,1024.0,,,,
94,06/15/24 11:15:00 AM,75.484,1088.0,,,,
95,06/15/24 11:30:00 AM,75.832,1088.0,,,,
96,06/15/24 11:45:00 AM,76.354,1024.0,,,,
97,06/15/24 12:00:00 PM,76.876,1152.0,,,,
98,06/15/24 12:15:00 PM,77.225,768.0,,,,
99,06/15/24 12:30:00 PM,77.749,272.0,,,,
100,06/15/24 12:45:00 PM,78.800,1216.0,,,,
101,06/15/24 01:00:00 PM,79.151,960.0,,,,
102,06/15/24 01:15:00 PM,79.678,864.0,,,,
103,06/15/24 01:30:00 PM,80.559,896.0,,,,
104,06/15/24 01:45:00 PM,80.911,1152.0,,,,
105,06/15/24 02:00:00 PM,81.266,896.0,,,,
106,06/15/24 02:15:00 PM,81.442,384.0,,,,
107,06/15/24 02:30:00 PM,81.090,480.0,,,,
108,06/15/24 02:45:00 PM,81.797,1280.0,,,,
109,06/15/24 03:00:00 PM,81.797,672.0,,,,
110,06/15/24 03:15:00 PM,81.975,1280.0,,,,
111,06/15/24 03:30:00 PM,82.330,1216.0,,,,
112,06/15/24 03:45:00 PM,82.686,1152.0,,,,
113,06/15/24 04:00:00 PM,82.686,1152.0,,,,
114,06/15/24 04:15:00 PM,82.864,1024.0,,,,
115,06/15/24 04:30:00 PM,82.686,1088.0,,,,
116,06/15/24 04:45:00 PM,82.508,1024.0,,,,
117,06/15/24 05:00:00 PM,82.152,960.0,,,,
118,06/15/24 05:15:00 PM,81.621,576.0,,,,
119,06/15/24 05:30:00 PM,81.090,400.0,,,,
120,06/15/24 05:45:00 PM,80.559,272.0,,,,
121,06/15/24 06:00:00 PM,79.853,176.0,,,,
122,06/15/24 06:15:00 PM,79.326,160.0,,,,
123,06/15/24 06:30:00 PM,78.800,144.0,,,,
124,06/15/24 06:45:00 PM,78.449,98.0,,,,
125,06/15/24 07:00:00 PM,77.749,65.0,,,,
126,06/15/24 07:15:00 PM,77.050,52.0,,,,
127,06/15/24 07:30:00 PM,76.354,28.0,,,,
128,06/15/24 07:45:00 PM,76.006,21.0,,,,
129,06/15/24 08:00:00 PM,75.484,16.0,,,,
130,06/15/24 08:15:00 PM,74.964,15.0,,,,
131,06/15/24 08:30:00 PM,74.619,8.0,,,,
132,06/15/24 08:45:00 PM,74.098,2.0,,,,
133,06/15/24 09:00:00 PM,73.580,0.0,,,,
134,06/15/24 09:15:00 PM,73.234,0.0,,,,
135,06/15/24 09:30:00 PM,72.891,0.0,,,,
136,06/15/24 09:45:00 PM,72.718,0.0,,,,
137,06/15/24 10:00:00 PM,72.199,0.0,,,,
138,06/15/24 10:15:00 PM,71.856,0.0,,,,
139,06/15/24 10:30:00 PM,71.683,0.0,,,,
140,06/15/24 10:45:00 PM,71.339,0.0,,,,
141,06/15/24 11:00:00 PM,70.995,0.0,,,,
142,06/15/24 11:15:00 PM,70.651,0.0,,,,
143,06/15/24 11:30:00 PM,70.308,0.0,,,,
144,06/15/24 11:45:00 PM,70.137,0.0,,,,
145,06/16/24 12:00:00 AM,69.793,0.0,,,,
146,06/16/24 12:15:00 AM,69.449,0.0,,,,
147,06/16/24 12:30:00 AM,69.278,0.0,,,,
148,06/16/24 12:45:00 AM,68.934,0.0,,,,
149,06/16/24 01:00:00 AM,68.763,0.0,,,,
150,06/16/24 01:15:00 AM,68.421,0.0,,,,
151,06/16/24 01:30:00 AM,68.248,0.0,,,,
152,06/16/24 01:45:00 AM,68.077,0.0,,,,
153,06/16/24 02:00:00 AM,68.077,0.0,,,,
154,06/16/24 02:15:00 AM,67.735,0.0,,,,
155,06/16/24 02:30:00 AM,67.735,0.0,,,,
156,06/16/24 02:45:00 AM,67.392,0.0,,,,
157,06/16/24 03:00:00 AM,67.221,0.0,,,,
158,06/16/24 03:15:00 AM,67.221,0.0,,,,
159,06/16/24 03:30:00 AM,67.050,0.0,,,,
160,06/16/24 03:45:00 AM,66.879,0.0,,,,
161,06/16/24 04:00:00 AM,66.708,0.0,,,,
162,06/16/24 04:15:00 AM,66.708,0.0,,,,
163,06/16/24 04:30:00 AM,66.537,0.0,,,,
164,06/16/24 04:45:00 AM,66.366,0.0,,,,
165,06/16/24 05:00:00 AM,66.193,3.0,,,,
166,06/16/24 05:15:00 AM,66.193,9.0,,,,
167,06/16/24 05:30:00 AM,65.851,19.0,,,,
168,06/16/24 05:45:00 AM,65.851,28.0,,,,
169,06/16/24 06:00:00 AM,65.680,35.0,,,,
170,06/16/24 06:15:00 AM,65.680,41.0,,,,
171,06/16/24 06:30:00 AM,65.509,63.0,,,,
172,06/16/24 06:45:00 AM,65.338,77.0,,,,
173,06/16/24 07:00:00 AM,65.509,89.0,,,,
174,06/16/24 07:15:00 AM,65.338,105.0,,,,
175,06/16/24 07:30:00 AM,65.167,107.0,,,,
176,06/16/24 07:45:00 AM,65.167,216.0,,,,
177,06/16/24 08:00:00 AM,65.680,384.0,,,,
178,06/16/24 08:15:00 AM,66.366,672.0,,,,
179,06/16/24 08:30:00 AM,67.050,864.0,,,,
180,06/16/24 08:45:00 AM,67.735,992.0,,,,
181,06/16/24 09:00:00 AM,68.248,864.0,,,,
182,06/16/24 09:15:00 AM,69.107,1152.0,,,,
183,06/16/24 09:30:00 AM,69.793,1088.0,,,,
184,06/16/24 09:45:00 AM,70.651,1152.0,,,,
185,06/16/24 10:00:00 AM,71.512,1344.0,,,,
186,06/16/24 10:15:00 AM,72.372,1344.0,,,,
187,06/16/24 10:30:00 AM,72.891,1536.0,,,,
188,06/16/24 10:45:00 AM,73.926,1536.0,,,,
189,06/16/24 11:00:00 AM,74.619,1536.0,,,,
190,06/16/24 11:15:00 AM,75.832,1472.0,,,,
191,06/16/24 11:30:00 AM,77.225,1728.0,,,,
192,06/16/24 11:45:00 AM,77.749,1600.0,,,,
193,06/16/24 12:00:00 PM,78.449,1600.0,,,,
194,06/16/24 12:15:00 PM,79.326,1664.0,,,,
195,06/16/24 12:30:00 PM,79.853,1536.0,,,,
196,06/16/24 12:45:00 PM,80.382,1728.0,,,,
197,06/16/24 01:00:00 PM,80.911,1920.0,,,,
198,06/16/24 01:15:00 PM,80.559,1920.0,,,,
199,06/16/24 01:30:00 PM,82.152,1728.0,,,,
200,06/16/24 01:45:00 PM,81.975,1728.0,,,,
201,06/16/24 02:00:00 PM,81.621,1664.0,,,,
202,06/16/24 02:15:00 PM,81.442,1728.0,,,,
203,06/16/24 02:30:00 PM,82.864,1664.0,,,,
204,06/16/24 02:45:00 PM,83.221,1472.0,,,,
205,06/16/24 03:00:00 PM,83.935,2048.0,,,,
206,06/16/24 03:15:00 PM,83.221,1728.0,,,,
207,06/16/24 03:30:00 PM,83.399,1728.0,,,,
208,06/16/24 03:45:00 PM,83.579,1344.0,,,,
209,06/16/24 04:00:00 PM,82.864,1152.0,,,,
210,06/16/24 04:15:00 PM,82.508,704.0,,,,
211,06/16/24 04:30:00 PM,82.152,896.0,,,,
212,06/16/24 04:45:00 PM,81.442,608.0,,,,
213,06/16/24 05:00:00 PM,80.911,496.0,,,,
214,06/16/24 05:15:00 PM,80.382,800.0,,,,
215,06/16/24 05:30:00 PM,80.029,448.0,,,,
216,06/16/24 05:45:00 PM,79.502,448.0,,,,
217,06/16/24 06:00:00 PM,79.151,576.0,,,,
218,06/16/24 06:15:00 PM,78.800,480.0,,,,
219,06/16/24 06:30:00 PM,78.449,432.0,,,,
220,06/16/24 06:45:00 PM,77.923,352.0,,,,
221,06/16/24 07:00:00 PM,77.574,256.0,,,,
222,06/16/24 07:15:00 PM,77.225,248.0,,,,
223,06/16/24 07:30:00 PM,76.703,200.0,,,,
224,06/16/24 07:45:00 PM,76.354,152.0,,,,
225,06/16/24 08:00:00 PM,76.006,102.0,,,,
226,06/16/24 08:15:00 PM,75.659,81.0,,,,
227,06/16/24 08:30:00 PM,75.312,17.0,,,,
228,06/16/24 08:45:00 PM,74.964,2.0,,,,
229,06/16/24 09:00:00 PM,74.619,0.0,,,,
230,06/16/24 09:15:00 PM,74.446,0.0,,,,
231,06/16/24 09:30:00 PM,74.098,0.0,,,,
232,06/16/24 09:45:00 PM,73.753,0.0,,,,
233,06/16/24 10:00:00 PM,73.580,0.0,,,,
234,06/16/24 10:15:00 PM,73.062,0.0,,,,
235,06/16/24 10:30:00 PM,72.891,0.0,,,,
236,06/16/24 10:45:00 PM,72.545,0.0,,,,
237,06/16/24 11:00:00 PM,72.372,0.0,,,,
238,06/16/24 11:15:00 PM,72.028,0.0,,,,
239,06/16/24 11:30:00 PM,71.856,0.0,,,,
240,06/16/24 11:45:00 PM,71.683,0.0,,,,
241,06/17/24 12:00:00 AM,71.512,0.0,,,,
242,06/17/24 12:15:00 AM,71.339,0.0,,,,
243,06/17/24 12:30:00 AM,71.168,0.0,,,,
244,06/17/24 12:45:00 AM,70.995,0.0,,,,
245,06/17/24 01:00:00 AM,70.824,0.0,,,,
246,06/17/24 01:15:00 AM,70.651,0.0,,,,
247,06/17/24 01:30:00 AM,70.480,0.0,,,,
248,06/17/24 01:45:00 AM,70.308,0.0,,,,
249,06/17/24 02:00:00 AM,70.137,0.0,,,,
250,06/17/24 02:15:00 AM,69.964,0.0,,,,
251,06/17/24 02:30:00 AM,69.793,0.0,,,,
252,06/17/24 02:45:00 AM,69.622,0.0,,,,
253,06/17/24 03:00:00 AM,69.449,0.0,,,,
254,06/17/24 03:15:00 AM,69.278,0.0,,,,
255,06/17/24 03:30:00 AM,69.278,0.0,,,,
256,06/17/24 03:45:00 AM,69.107,0.0,,,,
257,06/17/24 04:00:00 AM,68.934,0.0,,,,
258,06/17/24 04:15:00 AM,68.763,0.0,,,,
259,06/17/24 04:30:00 AM,68.592,0.0,,,,
260,06/17/24 04:45:00 AM,68.421,0.0,,,,
261,06/17/24 05:00:00 AM,68.421,1.0,,,,
262,06/17/24 05:15:00 AM,68.248,5.0,,,,
263,06/17/24 05:30:00 AM,68.077,18.0,,,,
264,06/17/24 05:45:00 AM,68.077,44.0,,,,
265,06/17/24 06:00:00 AM,67.906,75.0,,,,
266,06/17/24 06:15:00 AM,67.906,77.0,,,,
267,06/17/24 06:30:00 AM,67.906,99.0,,,,
268,06/17/24 06:45:00 AM,67.906,160.0,,,,
269,06/17/24 07:00:00 AM,68.077,240.0,,,,
270,06/17/24 07:15:00 AM,68.077,368.0,,,,
271,06/17/24 07:30:00 AM,68.077,304.0,,,,
272,06/17/24 07:45:00 AM,68.248,480.0,,,,
273,06/17/24 08:00:00 AM,68.248,432.0,,,,
274,06/17/24 08:15:00 AM,68.421,512.0,,,,
275,06/17/24 08:30:00 AM,68.592,416.0,,,,
276,06/17/24 08:45:00 AM,68.421,464.0,,,,
277,06/17/24 09:00:00 AM,68.421,512.0,,,,
278,06/17/24 09:15:00 AM,68.592,368.0,,,,
279,06/17/24 09:30:00 AM,68.763,800.0,,,,
280,06/17/24 09:45:00 AM,68.592,256.0,,,,
281,06/17/24 10:00:00 AM,68.592,416.0,,,,
282,06/17/24 10:15:00 AM,68.763,576.0,,,,
283,06/17/24 10:30:00 AM,68.763,320.0,,,,
284,06/17/24 10:45:00 AM,68.934,512.0,,,,
285,06/17/24 11:00:00 AM,69.278,608.0,,,,
286,06/17/24 11:15:00 AM,69.107,384.0,,,,
287,06/17/24 11:30:00 AM,69.107,200.0,,,,
288,06/17/24 11:45:00 AM,69.107,336.0,,,,
289,06/17/24 12:00:00 PM,69.449,800.0,,,,
290,06/17/24 12:15:00 PM,69.964,800.0,,,,
291,06/17/24 12:30:00 PM,70.651,1152.0,,,,
292,06/17/24 12:45:00 PM,72.545,1472.0,,,,
293,06/17/24 01:00:00 PM,74.791,1536.0,,,,
294,06/17/24 01:15:00 PM,75.832,1536.0,,,,
295,06/17/24 01:30:00 PM,76.354,1728.0,,,,
296,06/17/24 01:45:00 PM,77.400,1472.0,,,,
297,06/17/24 02:00:00 PM,78.274,1088.0,,,,
298,06/17/24 02:15:00 PM,79.326,1728.0,,,,
299,06/17/24 02:30:00 PM,80.029,1344.0,,,,
300,06/17/24 02:45:00 PM,80.735,1152.0,,,,
301,06/17/24 03:00:00 PM,81.975,1728.0,,,,
302,06/17/24 03:15:00 PM,82.330,1856.0,,,,
303,06/17/24 03:30:00 PM,82.686,1408.0,,,,
304,06/17/24 03:45:00 PM,83.043,1344.0,,,,
305,06/17/24 04:00:00 PM,83.579,1728.0,,,,
306,06/17/24 04:15:00 PM,83.757,1152.0,,,,
307,06/17/24 04:30:00 PM,83.757,1344.0,,,,
308,06/17/24 04:45:00 PM,83.935,1920.0,,,,
309,06/17/24 05:00:00 PM,84.115,1536.0,,,,
310,06/17/24 05:15:00 PM,83.579,1088.0,,,,
311,06/17/24 05:30:00 PM,83.221,672.0,,,,
312,06/17/24 05:45:00 PM,83.043,800.0,,,,
313,06/17/24 06:00:00 PM,82.508,480.0,,,,
314,06/17/24 06:15:00 PM,82.508,496.0,,,,
315,06/17/24 06:30:00 PM,82.152,272.0,,,,
316,06/17/24 06:45:00 PM,81.621,320.0,,,,
317,06/17/24 07:00:00 PM,81.442,304.0,,,,
318,06/17/24 07:15:00 PM,81.090,320.0,,,,
319,06/17/24 07:30:00 PM,80.735,136.0,,,,
320,06/17/24 07:45:00 PM,80.206,125.0,,,,
321,06/17/24 08:00:00 PM,79.853,81.0,,,,
322,06/17/24 08:15:00 PM,79.502,64.0,,,,
323,06/17/24 08:30:00 PM,78.975,27.0,,,,
324,06/17/24 08:45:00 PM,78.624,9.0,,,,
325,06/17/24 09:00:00 PM,78.449,0.0,,,,
326,06/17/24 09:15:00 PM,78.098,0.0,,,,
327,06/17/24 09:30:00 PM,77.749,0.0,,,,
328,06/17/24 09:45:00 PM,77.400,0.0,,,,
329,06/17/24 10:00:00 PM,77.050,0.0,,,,
330,06/17/24 10:15:00 PM,76.876,0.0,,,,
331,06/17/24 10:30:00 PM,76.528,0.0,,,,
332,06/17/24 10:45:00 PM,76.354,0.0,,,,
333,06/17/24 11:00:00 PM,76.006,0.0,,,,
334,06/17/24 11:15:00 PM,75.832,0.0,,,,
335,06/17/24 11:30:00 PM,75.659,0.0,,,,
336,06/17/24 11:45:00 PM,75.484,0.0,,,,
337,06/18/24 12:00:00 AM,75.312,0.0,,,,
338,06/18/24 12:15:00 AM,75.139,0.0,,,,
339,06/18/24 12:30:00 AM,74.964,0.0,,,,
340,06/18/24 12:45:00 AM,74.791,0.0,,,,
341,06/18/24 01:00:00 AM,74.619,0.0,,,,
342,06/18/24 01:15:00 AM,74.619,0.0,,,,
343,06/18/24 01:30:00 AM,74.446,0.0,,,,
344,06/18/24 01:45:00 AM,74.271,0.0,,,,
345,06/18/24 02:00:00 AM,74.098,0.0,,,,
346,06/18/24 02:15:00 AM,73.926,0.0,,,,
347,06/18/24 02:30:00 AM,73.753,0.0,,,,
348,06/18/24 02:45:00 AM,73.580,0.0,,,,
349,06/18/24 03:00:00 AM,73.407,0.0,,,,
350,06/18/24 03:15:00 AM,73.407,0.0,,,,
351,06/18/24 03:30:00 AM,73.234,0.0,,,,
352,06/18/24 03:45:00 AM,73.062,0.0,,,,
353,06/18/24 04:00:00 AM,73.062,0.0,,,,
354,06/18/24 04:15:00 AM,72.891,0.0,,,,
355,06/18/24 04:30:00 AM,72.891,0.0,,,,
356,06/18/24 04:45:00 AM,72.718,0.0,,,,
357,06/18/24 05:00:00 AM,72.545,3.0,,,,
358,06/18/24 05:15:00 AM,72.372,10.0,,,,
359,06/18/24 05:30:00 AM,72.372,20.0,,,,
360,06/18/24 05:45:00 AM,72.199,32.0,,,,
361,06/18/24 06:00:00 AM,72.199,78.0,,,,
362,06/18/24 06:15:00 AM,72.199,144.0,,,,
363,06/18/24 06:30:00 AM,72.199,119.0,,,,
364,06/18/24 06:45:00 AM,72.028,144.0,,,,
365,06/18/24 07:00:00 AM,72.199,144.0,,,,
366,06/18/24 07:15:00 AM,72.199,184.0,,,,
367,06/18/24 07:30:00 AM,72.199,200.0,,,,
368,06/18/24 07:45:00 AM,72.372,272.0,,,,
369,06/18/24 08:00:00 AM,72.718,432.0,,,,
370,06/18/24 08:15:00 AM,73.926,864.0,,,,
371,06/18/24 08:30:00 AM,74.619,672.0,,,,
372,06/18/24 08:45:00 AM,75.139,512.0,,,,
373,06/18/24 09:00:00 AM,75.659,576.0,,,,
374,06/18/24 09:15:00 AM,76.703,1280.0,,,,
375,06/18/24 09:30:00 AM,77.400,1216.0,,,,
376,06/18/24 09:45:00 AM,78.624,1536.0,,,,
377,06/18/24 10:00:00 AM,80.735,1728.0,,,,
378,06/18/24 10:15:00 AM,81.442,1280.0,,,,
379,06/18/24 10:30:00 AM,83.043,1792.0,,,,
380,06/18/24 10:45:00 AM,83.935,1664.0,,,,
381,06/18/24 11:00:00 AM,84.654,1728.0,,,,
382,06/18/24 11:15:00 AM,85.915,1344.0,,,,
383,06/18/24 11:30:00 AM,87.004,1728.0,,,,
384,06/18/24 11:45:00 AM,87.733,1408.0,,,,
385,06/18/24 12:00:00 PM,87.915,1664.0,,,,
386,06/18/24 12:15:00 PM,87.915,464.0,,,,
387,06/18/24 12:30:00 PM,88.833,1024.0,,,,
388,06/18/24 12:45:00 PM,90.124,960.0,,,,
389,06/18/24 01:00:00 PM,90.680,768.0,,,,
390,06/18/24 01:15:00 PM,90.867,864.0,,,,
391,06/18/24 01:30:00 PM,91.612,1152.0,,,,
392,06/18/24 01:45:00 PM,91.240,960.0,,,,
393,06/18/24 02:00:00 PM,92.363,2176.0,,,,
394,06/18/24 02:15:00 PM,92.926,1792.0,,,,
395,06/18/24 02:30:00 PM,93.493,1472.0,,,,
396,06/18/24 02:45:00 PM,94.825,1728.0,,,,
397,06/18/24 03:00:00 PM,94.633,1600.0,,,,
398,06/18/24 03:15:00 PM,95.207,1536.0,,,,
399,06/18/24 03:30:00 PM,95.400,1472.0,,,,
400,06/18/24 03:45:00 PM,95.400,1344.0,,,,
401,06/18/24 04:00:00 PM,95.590,1216.0,,,,
402,06/18/24 04:15:00 PM,95.783,1344.0,,,,
403,06/18/24 04:30:00 PM,95.590,1280.0,,,,
404,06/18/24 04:45:00 PM,95.207,1216.0,,,,
405,06/18/24 05:00:00 PM,94.825,992.0,,,,
406,06/18/24 05:15:00 PM,94.253,992.0,,,,
407,06/18/24 05:30:00 PM,93.493,608.0,,,,
408,06/18/24 05:45:00 PM,92.737,432.0,,,,
409,06/18/24 06:00:00 PM,91.612,320.0,,,,
410,06/18/24 06:15:00 PM,91.053,256.0,,,,
411,06/18/24 06:30:00 PM,90.680,240.0,,,,
412,06/18/24 06:45:00 PM,90.124,240.0,,,,
413,06/18/24 07:00:00 PM,89.569,216.0,,,,
414,06/18/24 07:15:00 PM,89.200,208.0,,,,
415,06/18/24 07:30:00 PM,88.650,128.0,,,,
416,06/18/24 07:45:00 PM,88.099,99.0,,,,
417,06/18/24 08:00:00 PM,87.552,60.0,,,,
418,06/18/24 08:15:00 PM,87.004,14.0,,,,
419,06/18/24 08:30:00 PM,86.459,6.0,,,,
420,06/18/24 08:45:00 PM,86.097,2.0,,,,
421,06/18/24 09:00:00 PM,85.374,0.0,,,,
422,06/18/24 09:15:00 PM,85.014,0.0,,,,
423,06/18/24 09:30:00 PM,84.654,0.0,,,,
424,06/18/24 09:45:00 PM,84.295,0.0,,,,
425,06/18/24 10:00:00 PM,83.935,0.0,,,,
426,06/18/24 10:15:00 PM,83.579,0.0,,,,
427,06/18/24 10:30:00 PM,83.221,0.0,,,,
428,06/18/24 10:45:00 PM,82.864,0.0,,,,
429,06/18/24 11:00:00 PM,82.686,0.0,,,,
430,06/18/24 11:15:00 PM,82.330,0.0,,,,
431,06/18/24 11:30:00 PM,81.975,0.0,,,,
432,06/18/24 11:45:00 PM,81.797,0.0,,,,
433,06/19/24 12:00:00 AM,81.621,0.0,,,,
434,06/19/24 12:15:00 AM,81.266,0.0,,,,
435,06/19/24 12:30:00 AM,81.090,0.0,,,,
436,06/19/24 12:45:00 AM,80.735,0.0,,,,
437,06/19/24 01:00:00 AM,80.559,0.0,,,,
438,06/19/24 01:15:00 AM,80.382,0.0,,,,
439,06/19/24 01:30:00 AM,80.206,0.0,,,,
440,06/19/24 01:45:00 AM,80.029,0.0,,,,
441,06/19/24 02:00:00 AM,79.853,0.0,,,,
442,06/19/24 02:15:00 AM,79.678,0.0,,,,
443,06/19/24 02:30:00 AM,79.502,0.0,,,,
444,06/19/24 02:45:00 AM,79.326,0.0,,,,
445,06/19/24 03:00:00 AM,79.151,0.0,,,,
446,06/19/24 03:15:00 AM,78.975,0.0,,,,
447,06/19/24 03:30:00 AM,78.800,0.0,,,,
448,06/19/24 03:45:00 AM,78.624,0.0,,,,
449,06/19/24 04:00:00 AM,78.624,0.0,,,,
450,06/19/24 04:15:00 AM,78.449,0.0,,,,
451,06/19/24 04:30:00 AM,78.274,0.0,,,,
452,06/19/24 04:45:00 AM,78.098,0.0,,,,
453,06/19/24 05:00:00 AM,78.098,6.0,,,,
454,06/19/24 05:15:00 AM,77.923,15.0,,,,
455,06/19/24 05:30:00 AM,77.923,50.0,,,,
456,06/19/24 05:45:00 AM,77.923,128.0,,,,
457,06/19/24 06:00:00 AM,77.923,160.0,,,,
458,06/19/24 06:15:00 AM,77.749,232.0,,,,
459,06/19/24 06:30:00 AM,77.923,256.0,,,,
460,06/19/24 06:45:00 AM,77.923,304.0,,,,
461,06/19/24 07:00:00 AM,78.098,368.0,,,,
462,06/19/24 07:15:00 AM,78.274,416.0,,,,
463,06/19/24 07:30:00 AM,78.274,432.0,,,,
464,06/19/24 07:45:00 AM,78.449,512.0,,,,
465,06/19/24 08:00:00 AM,78.975,672.0,,,,
466,06/19/24 08:15:00 AM,79.502,768.0,,,,
467,06/19/24 08:30:00 AM,79.678,576.0,,,,
468,06/19/24 08:45:00 AM,80.206,768.0,,,,
469,06/19/24 09:00:00 AM,81.442,1408.0,,,,
470,06/19/24 09:15:00 AM,82.508,1024.0,,,,
471,06/19/24 09:30:00 AM,83.579,1344.0,,,,
472,06/19/24 09:45:00 AM,84.654,1536.0,,,,
