Plot Title: 21422128,,,,,,,
#,"Date Time, GMT-04:00","Temp, °F (LGR S/N: 21422128, SEN S/N: 21422128)","Intensity, lum/ft² (LGR S/N: 21422128, SEN S/N: 21422128)",Coupler Attached (LGR S/N: 21422128),Host Connected (LGR S/N: 21422128),Stopped (LGR S/N: 21422128),End Of File (LGR S/N: 21422128)
132,6/9/2022 20:45,67.735,0,,,,
133,6/9/2022 21:00,67.564,0,,,,
134,6/9/2022 21:15,67.564,0,,,,
135,6/9/2022 21:30,67.05,0,,,,
136,6/9/2022 21:45,66.879,0,,,,
137,6/9/2022 22:00,66.879,0,,,,
138,6/9/2022 22:15,66.708,0,,,,
139,6/9/2022 22:30,66.708,0,,,,
140,6/9/2022 22:45,66.708,0,,,,
141,6/9/2022 23:00,66.708,0,,,,
142,6/9/2022 23:15,66.708,0,,,,
143,6/9/2022 23:30,66.537,0,,,,
144,6/9/2022 23:45,66.537,0,,,,
145,6/10/2022 0:00,66.537,0,,,,
146,6/10/2022 0:15,66.708,0,,,,
147,6/10/2022 0:30,66.537,0,,,,
148,6/10/2022 0:45,66.537,0,,,,
149,6/10/2022 1:00,66.537,0,,,,
150,6/10/2022 1:15,66.537,0,,,,
151,6/10/2022 1:30,66.537,0,,,,
152,6/10/2022 1:45,66.537,0,,,,
153,6/10/2022 2:00,66.537,0,,,,
154,6/10/2022 2:15,66.366,0,,,,
155,6/10/2022 2:30,66.366,0,,,,
156,6/10/2022 2:45,66.366,0,,,,
157,6/10/2022 3:00,66.193,0,,,,
158,6/10/2022 3:15,66.193,0,,,,
159,6/10/2022 3:30,66.366,0,,,,
160,6/10/2022 3:45,66.193,0,,,,
161,6/10/2022 4:00,66.366,0,,,,
162,6/10/2022 4:15,66.193,0,,,,
163,6/10/2022 4:30,66.193,0,,,,
164,6/10/2022 4:45,66.193,0,,,,
165,6/10/2022 5:00,66.193,0,,,,
166,6/10/2022 5:15,66.193,1,,,,
167,6/10/2022 5:30,66.366,5,,,,
168,6/10/2022 5:45,66.366,21,,,,
169,6/10/2022 6:00,66.193,31,,,,
170,6/10/2022 6:15,66.366,27,,,,
171,6/10/2022 6:30,66.537,122,,,,
172,6/10/2022 6:45,66.366,152,,,,
173,6/10/2022 7:00,66.537,69,,,,
174,6/10/2022 7:15,66.708,192,,,,
175,6/10/2022 7:30,66.708,136,,,,
176,6/10/2022 7:45,66.708,128,,,,
177,6/10/2022 8:00,67.221,576,,,,
178,6/10/2022 8:15,67.392,1536,,,,
179,6/10/2022 8:30,67.392,144,,,,
180,6/10/2022 8:45,67.564,304,,,,
181,6/10/2022 9:00,67.735,2432,,,,
182,6/10/2022 9:15,67.906,256,,,,
183,6/10/2022 9:30,68.248,448,,,,
184,6/10/2022 9:45,68.934,864,,,,
185,6/10/2022 10:00,68.934,512,,,,
186,6/10/2022 10:15,68.763,400,,,,
187,6/10/2022 10:30,68.763,496,,,,
188,6/10/2022 10:45,68.763,416,,,,
189,6/10/2022 11:00,68.934,304,,,,
190,6/10/2022 11:15,68.763,288,,,,
191,6/10/2022 11:30,68.592,208,,,,
192,6/10/2022 11:45,68.763,704,,,,
193,6/10/2022 12:00,68.934,2176,,,,
194,6/10/2022 12:15,68.592,336,,,,
195,6/10/2022 12:30,69.793,5376,,,,
196,6/10/2022 12:45,69.622,352,,,,
197,6/10/2022 13:00,70.48,5376,,,,
198,6/10/2022 13:15,69.449,3456,,,,
199,6/10/2022 13:30,70.824,4608,,,,
200,6/10/2022 13:45,70.137,1536,,,,
201,6/10/2022 14:00,69.278,576,,,,
202,6/10/2022 14:15,69.793,1280,,,,
203,6/10/2022 14:30,69.449,400,,,,
204,6/10/2022 14:45,69.278,160,,,,
205,6/10/2022 15:00,69.449,512,,,,
206,6/10/2022 15:15,69.622,416,,,,
207,6/10/2022 15:30,69.278,110,,,,
208,6/10/2022 15:45,69.107,168,,,,
209,6/10/2022 16:00,68.934,272,,,,
210,6/10/2022 16:15,68.763,78,,,,
211,6/10/2022 16:30,68.763,46,,,,
212,6/10/2022 16:45,68.763,208,,,,
213,6/10/2022 17:00,68.763,144,,,,
214,6/10/2022 17:15,68.763,89,,,,
215,6/10/2022 17:30,68.592,39,,,,
216,6/10/2022 17:45,68.763,78,,,,
217,6/10/2022 18:00,68.763,136,,,,
218,6/10/2022 18:15,68.592,128,,,,
219,6/10/2022 18:30,68.592,115,,,,
220,6/10/2022 18:45,68.763,62,,,,
221,6/10/2022 19:00,68.592,56,,,,
222,6/10/2022 19:15,68.592,82,,,,
223,6/10/2022 19:30,68.592,34,,,,
224,6/10/2022 19:45,68.421,35,,,,
225,6/10/2022 20:00,68.248,21,,,,
226,6/10/2022 20:15,68.077,9,,,,
227,6/10/2022 20:30,68.077,1,,,,
228,6/10/2022 20:45,68.077,0,,,,
229,6/10/2022 21:00,67.906,0,,,,
230,6/10/2022 21:15,67.906,0,,,,
231,6/10/2022 21:30,67.735,0,,,,
232,6/10/2022 21:45,67.735,0,,,,
233,6/10/2022 22:00,67.564,0,,,,
234,6/10/2022 22:15,67.564,0,,,,
235,6/10/2022 22:30,67.392,0,,,,
236,6/10/2022 22:45,67.221,0,,,,
237,6/10/2022 23:00,67.05,0,,,,
238,6/10/2022 23:15,67.05,0,,,,
239,6/10/2022 23:30,67.05,0,,,,
240,6/10/2022 23:45,66.879,0,,,,
241,6/11/2022 0:00,66.708,0,,,,
242,6/11/2022 0:15,66.708,0,,,,
243,6/11/2022 0:30,66.708,0,,,,
244,6/11/2022 0:45,66.537,0,,,,
245,6/11/2022 1:00,66.366,0,,,,
246,6/11/2022 1:15,66.366,0,,,,
247,6/11/2022 1:30,66.366,0,,,,
248,6/11/2022 1:45,66.193,0,,,,
249,6/11/2022 2:00,66.193,0,,,,
250,6/11/2022 2:15,66.193,0,,,,
251,6/11/2022 2:30,66.022,0,,,,
252,6/11/2022 2:45,66.193,0,,,,
253,6/11/2022 3:00,66.193,0,,,,
254,6/11/2022 3:15,66.022,0,,,,
255,6/11/2022 3:30,65.851,0,,,,
256,6/11/2022 3:45,65.851,0,,,,
257,6/11/2022 4:00,65.851,0,,,,
258,6/11/2022 4:15,65.851,0,,,,
259,6/11/2022 4:30,65.68,0,,,,
260,6/11/2022 4:45,65.68,0,,,,
261,6/11/2022 5:00,65.68,1,,,,
262,6/11/2022 5:15,65.509,6,,,,
263,6/11/2022 5:30,65.509,23,,,,
264,6/11/2022 5:45,65.509,59,,,,
265,6/11/2022 6:00,65.68,75,,,,
266,6/11/2022 6:15,65.851,103,,,,
267,6/11/2022 6:30,65.851,107,,,,
268,6/11/2022 6:45,66.022,216,,,,
269,6/11/2022 7:00,65.851,136,,,,
270,6/11/2022 7:15,66.193,160,,,,
271,6/11/2022 7:30,66.366,176,,,,
272,6/11/2022 7:45,66.537,200,,,,
273,6/11/2022 8:00,66.879,216,,,,
274,6/11/2022 8:15,67.392,240,,,,
275,6/11/2022 8:30,67.564,256,,,,
276,6/11/2022 8:45,67.906,288,,,,
277,6/11/2022 9:00,68.248,336,,,,
278,6/11/2022 9:15,68.763,400,,,,
279,6/11/2022 9:30,69.107,416,,,,
280,6/11/2022 9:45,69.278,432,,,,
281,6/11/2022 10:00,69.107,416,,,,
282,6/11/2022 10:15,69.107,448,,,,
283,6/11/2022 10:30,68.934,400,,,,
