"Plot Title: Gilbrook Forest-2"
"#","Date Time, GMT-04:00","Temp, °F (LGR S/N: 21422128, SEN S/N: 21422128)","Intensity, lum/ft² (LGR S/N: 21422128, SEN S/N: 21422128)","Coupler Attached (LGR S/N: 21422128)","Coupler Detached (LGR S/N: 21422128)","Host Connected (LGR S/N: 21422128)","Stopped (LGR S/N: 21422128)","End Of File (LGR S/N: 21422128)"
1156,06/12/24 12:45:00 PM,69.964,36.0,,,,,
1157,06/12/24 01:00:00 PM,70.308,46.0,,,,,
1158,06/12/24 01:15:00 PM,70.480,47.0,,,,,
1159,06/12/24 01:30:00 PM,70.651,31.0,,,,,
1160,06/12/24 01:45:00 PM,71.339,42.0,,,,,
1161,06/12/24 02:00:00 PM,71.512,46.0,,,,,
1162,06/12/24 02:15:00 PM,71.856,84.0,,,,,
1163,06/12/24 02:30:00 PM,72.199,29.0,,,,,
1164,06/12/24 02:45:00 PM,72.199,33.0,,,,,
1165,06/12/24 03:00:00 PM,72.891,136.0,,,,,
1166,06/12/24 03:15:00 PM,73.062,128.0,,,,,
1167,06/12/24 03:30:00 PM,72.891,76.0,,,,,
1168,06/12/24 03:45:00 PM,73.062,81.0,,,,,
1169,06/12/24 04:00:00 PM,73.753,184.0,,,,,
1170,06/12/24 04:15:00 PM,74.446,160.0,,,,,
1171,06/12/24 04:30:00 PM,74.446,152.0,,,,,
1172,06/12/24 04:45:00 PM,73.062,68.0,,,,,
1173,06/12/24 05:00:00 PM,73.234,60.0,,,,,
1174,06/12/24 05:15:00 PM,73.062,31.0,,,,,
1175,06/12/24 05:30:00 PM,72.718,25.0,,,,,
1176,06/12/24 05:45:00 PM,72.545,20.0,,,,,
1177,06/12/24 06:00:00 PM,72.545,18.0,,,,,
1178,06/12/24 06:15:00 PM,72.372,15.0,,,,,
1179,06/12/24 06:30:00 PM,72.199,12.0,,,,,
1180,06/12/24 06:45:00 PM,72.199,19.0,,,,,
1181,06/12/24 07:00:00 PM,72.028,15.0,,,,,
1182,06/12/24 07:15:00 PM,72.028,13.0,,,,,
1183,06/12/24 07:30:00 PM,72.028,10.0,,,,,
1184,06/12/24 07:45:00 PM,71.856,7.0,,,,,
1185,06/12/24 08:00:00 PM,71.683,2.0,,,,,
1186,06/12/24 08:15:00 PM,71.512,1.0,,,,,
1187,06/12/24 08:30:00 PM,71.512,0.0,,,,,
1188,06/12/24 08:45:00 PM,71.339,0.0,,,,,
1189,06/12/24 09:00:00 PM,71.168,0.0,,,,,
1190,06/12/24 09:15:00 PM,70.995,0.0,,,,,
1191,06/12/24 09:30:00 PM,70.824,0.0,,,,,
1192,06/12/24 09:45:00 PM,70.651,0.0,,,,,
1193,06/12/24 10:00:00 PM,70.651,0.0,,,,,
1194,06/12/24 10:15:00 PM,70.480,0.0,,,,,
1195,06/12/24 10:30:00 PM,70.308,0.0,,,,,
1196,06/12/24 10:45:00 PM,70.137,0.0,,,,,
1197,06/12/24 11:00:00 PM,69.964,0.0,,,,,
1198,06/12/24 11:15:00 PM,69.449,0.0,,,,,
1199,06/12/24 11:30:00 PM,69.622,0.0,,,,,
1200,06/12/24 11:45:00 PM,69.449,0.0,,,,,
1201,06/13/24 12:00:00 AM,69.449,0.0,,,,,
1202,06/13/24 12:15:00 AM,69.278,0.0,,,,,
1203,06/13/24 12:30:00 AM,69.107,0.0,,,,,
1204,06/13/24 12:45:00 AM,68.934,0.0,,,,,
1205,06/13/24 01:00:00 AM,68.934,0.0,,,,,
1206,06/13/24 01:15:00 AM,68.763,0.0,,,,,
1207,06/13/24 01:30:00 AM,68.592,0.0,,,,,
1208,06/13/24 01:45:00 AM,68.592,0.0,,,,,
1209,06/13/24 02:00:00 AM,68.421,0.0,,,,,
1210,06/13/24 02:15:00 AM,68.248,0.0,,,,,
1211,06/13/24 02:30:00 AM,68.248,0.0,,,,,
1212,06/13/24 02:45:00 AM,68.077,0.0,,,,,
1213,06/13/24 03:00:00 AM,68.077,0.0,,,,,
1214,06/13/24 03:15:00 AM,68.077,0.0,,,,,
1215,06/13/24 03:30:00 AM,67.906,0.0,,,,,
1216,06/13/24 03:45:00 AM,67.735,0.0,,,,,
1217,06/13/24 04:00:00 AM,67.735,0.0,,,,,
1218,06/13/24 04:15:00 AM,67.564,0.0,,,,,
1219,06/13/24 04:30:00 AM,67.564,0.0,,,,,
1220,06/13/24 04:45:00 AM,67.392,0.0,,,,,
1221,06/13/24 05:00:00 AM,67.392,0.0,,,,,
1222,06/13/24 05:15:00 AM,67.221,0.0,,,,,
1223,06/13/24 05:30:00 AM,67.221,2.0,,,,,
1224,06/13/24 05:45:00 AM,67.050,3.0,,,,,
1225,06/13/24 06:00:00 AM,66.879,4.0,,,,,
1226,06/13/24 06:15:00 AM,66.879,5.0,,,,,
1227,06/13/24 06:30:00 AM,66.879,7.0,,,,,
1228,06/13/24 06:45:00 AM,66.879,6.0,,,,,
1229,06/13/24 07:00:00 AM,66.708,7.0,,,,,
1230,06/13/24 07:15:00 AM,66.708,8.0,,,,,
1231,06/13/24 07:30:00 AM,66.537,8.0,,,,,
1232,06/13/24 07:45:00 AM,66.537,9.0,,,,,
1233,06/13/24 08:00:00 AM,66.537,9.0,,,,,
1234,06/13/24 08:15:00 AM,66.537,12.0,,,,,
1235,06/13/24 08:30:00 AM,66.537,16.0,,,,,
1236,06/13/24 08:45:00 AM,66.537,19.0,,,,,
1237,06/13/24 09:00:00 AM,66.537,12.0,,,,,
1238,06/13/24 09:15:00 AM,66.537,12.0,,,,,
1239,06/13/24 09:30:00 AM,66.537,13.0,,,,,
1240,06/13/24 09:45:00 AM,66.879,18.0,,,,,
1241,06/13/24 10:00:00 AM,67.050,22.0,,,,,
1242,06/13/24 10:15:00 AM,67.392,18.0,,,,,
1243,06/13/24 10:30:00 AM,67.564,20.0,,,,,
1244,06/13/24 10:45:00 AM,68.077,22.0,,,,,
1245,06/13/24 11:00:00 AM,68.421,24.0,,,,,
1246,06/13/24 11:15:00 AM,68.763,25.0,,,,,
1247,06/13/24 11:30:00 AM,68.592,35.0,,,,,
1248,06/13/24 11:45:00 AM,69.793,44.0,,,,,
1249,06/13/24 12:00:00 PM,70.308,46.0,,,,,
1250,06/13/24 12:15:00 PM,70.651,39.0,,,,,
1251,06/13/24 12:30:00 PM,70.995,46.0,,,,,
1252,06/13/24 12:45:00 PM,71.512,27.0,,,,,
1253,06/13/24 01:00:00 PM,72.028,37.0,,,,,
1254,06/13/24 01:15:00 PM,72.718,38.0,,,,,
1255,06/13/24 01:30:00 PM,73.580,62.0,,,,,
1256,06/13/24 01:45:00 PM,73.926,66.0,,,,,
1257,06/13/24 02:00:00 PM,74.098,63.0,,,,,
1258,06/13/24 02:15:00 PM,74.619,54.0,,,,,
1259,06/13/24 02:30:00 PM,74.791,63.0,,,,,
1260,06/13/24 02:45:00 PM,75.139,75.0,,,,,
1261,06/13/24 03:00:00 PM,75.659,144.0,,,,,
1262,06/13/24 03:15:00 PM,75.484,84.0,,,,,
1263,06/13/24 03:30:00 PM,75.312,50.0,,,,,
1264,06/13/24 03:45:00 PM,75.659,37.0,,,,,
1265,06/13/24 04:00:00 PM,75.659,70.0,,,,,
1266,06/13/24 04:15:00 PM,75.312,23.0,,,,,
1267,06/13/24 04:30:00 PM,75.484,34.0,,,,,
1268,06/13/24 04:45:00 PM,75.484,19.0,,,,,
1269,06/13/24 05:00:00 PM,75.484,43.0,,,,,
1270,06/13/24 05:15:00 PM,75.484,38.0,,,,,
1271,06/13/24 05:30:00 PM,75.484,7.0,,,,,
1272,06/13/24 05:45:00 PM,75.312,30.0,,,,,
1273,06/13/24 06:00:00 PM,75.139,36.0,,,,,
1274,06/13/24 06:15:00 PM,75.139,34.0,,,,,
1275,06/13/24 06:30:00 PM,75.139,30.0,,,,,
1276,06/13/24 06:45:00 PM,75.139,27.0,,,,,
1277,06/13/24 07:00:00 PM,75.139,23.0,,,,,
1278,06/13/24 07:15:00 PM,74.964,7.0,,,,,
1279,06/13/24 07:30:00 PM,74.791,5.0,,,,,
1280,06/13/24 07:45:00 PM,74.619,4.0,,,,,
1281,06/13/24 08:00:00 PM,74.446,1.0,,,,,
1282,06/13/24 08:15:00 PM,74.271,1.0,,,,,
1283,06/13/24 08:30:00 PM,74.098,0.0,,,,,
1284,06/13/24 08:45:00 PM,73.926,0.0,,,,,
1285,06/13/24 09:00:00 PM,73.580,0.0,,,,,
1286,06/13/24 09:15:00 PM,73.580,0.0,,,,,
1287,06/13/24 09:30:00 PM,73.407,0.0,,,,,
1288,06/13/24 09:45:00 PM,73.234,0.0,,,,,
1289,06/13/24 10:00:00 PM,73.062,0.0,,,,,
1290,06/13/24 10:15:00 PM,72.891,0.0,,,,,
1291,06/13/24 10:30:00 PM,72.718,0.0,,,,,
1292,06/13/24 10:45:00 PM,72.718,0.0,,,,,
1293,06/13/24 11:00:00 PM,72.545,0.0,,,,,
1294,06/13/24 11:15:00 PM,72.372,0.0,,,,,
1295,06/13/24 11:30:00 PM,72.199,0.0,,,,,
1296,06/13/24 11:45:00 PM,72.028,0.0,,,,,
1297,06/14/24 12:00:00 AM,72.028,0.0,,,,,
1298,06/14/24 12:15:00 AM,71.856,0.0,,,,,
1299,06/14/24 12:30:00 AM,71.683,0.0,,,,,
1300,06/14/24 12:45:00 AM,71.683,0.0,,,,,
1301,06/14/24 01:00:00 AM,71.512,0.0,,,,,
1302,06/14/24 01:15:00 AM,71.339,0.0,,,,,
1303,06/14/24 01:30:00 AM,71.168,0.0,,,,,
1304,06/14/24 01:45:00 AM,71.168,0.0,,,,,
1305,06/14/24 02:00:00 AM,70.995,0.0,,,,,
1306,06/14/24 02:15:00 AM,70.995,0.0,,,,,
1307,06/14/24 02:30:00 AM,70.824,0.0,,,,,
1308,06/14/24 02:45:00 AM,70.824,0.0,,,,,
1309,06/14/24 03:00:00 AM,70.824,0.0,,,,,
1310,06/14/24 03:15:00 AM,70.651,0.0,,,,,
1311,06/14/24 03:30:00 AM,70.651,0.0,,,,,
1312,06/14/24 03:45:00 AM,70.480,0.0,,,,,
1313,06/14/24 04:00:00 AM,70.480,0.0,,,,,
1314,06/14/24 04:15:00 AM,70.308,0.0,,,,,
1315,06/14/24 04:30:00 AM,70.308,0.0,,,,,
1316,06/14/24 04:45:00 AM,70.137,0.0,,,,,
1317,06/14/24 05:00:00 AM,70.137,0.0,,,,,
1318,06/14/24 05:15:00 AM,70.137,0.0,,,,,
1319,06/14/24 05:30:00 AM,70.137,0.0,,,,,
1320,06/14/24 05:45:00 AM,69.964,1.0,,,,,
1321,06/14/24 06:00:00 AM,69.964,0.0,,,,,
1322,06/14/24 06:15:00 AM,69.964,1.0,,,,,
1323,06/14/24 06:30:00 AM,69.793,3.0,,,,,
1324,06/14/24 06:45:00 AM,69.793,10.0,,,,,
1325,06/14/24 07:00:00 AM,69.793,13.0,,,,,
1326,06/14/24 07:15:00 AM,69.793,8.0,,,,,
1327,06/14/24 07:30:00 AM,69.793,7.0,,,,,
1328,06/14/24 07:45:00 AM,69.793,24.0,,,,,
1329,06/14/24 08:00:00 AM,69.793,13.0,,,,,
1330,06/14/24 08:15:00 AM,69.793,31.0,,,,,
1331,06/14/24 08:30:00 AM,69.793,11.0,,,,,
1332,06/14/24 08:45:00 AM,69.793,10.0,,,,,
1333,06/14/24 09:00:00 AM,69.793,23.0,,,,,
1334,06/14/24 09:15:00 AM,69.964,31.0,,,,,
1335,06/14/24 09:30:00 AM,69.964,27.0,,,,,
1336,06/14/24 09:45:00 AM,69.964,14.0,,,,,
1337,06/14/24 10:00:00 AM,69.964,15.0,,,,,
1338,06/14/24 10:15:00 AM,69.964,16.0,,,,,
1339,06/14/24 10:30:00 AM,70.137,18.0,,,,,
1340,06/14/24 10:45:00 AM,70.824,21.0,,,,,
1341,06/14/24 11:00:00 AM,71.339,23.0,,,,,
1342,06/14/24 11:15:00 AM,71.512,28.0,,,,,
1343,06/14/24 11:30:00 AM,72.028,63.0,,,,,
1344,06/14/24 11:45:00 AM,73.407,46.0,,,,,
1345,06/14/24 12:00:00 PM,73.580,19.0,,,,,
1346,06/14/24 12:15:00 PM,73.926,62.0,,,,,
1347,06/14/24 12:30:00 PM,73.407,27.0,,,,,
1348,06/14/24 12:45:00 PM,74.964,32.0,,,,,
1349,06/14/24 01:00:00 PM,74.619,48.0,,,,,
1350,06/14/24 01:15:00 PM,75.484,42.0,,,,,
1351,06/14/24 01:30:00 PM,75.484,65.0,,,,,
1352,06/14/24 01:45:00 PM,76.354,83.0,,,,,
1353,06/14/24 02:00:00 PM,76.876,136.0,,,,,
1354,06/14/24 02:15:00 PM,77.400,160.0,,,,,
1355,06/14/24 02:30:00 PM,76.876,128.0,,,,,
1356,06/14/24 02:45:00 PM,77.400,41.0,,,,,
1357,06/14/24 03:00:00 PM,77.050,184.0,,,,,
1358,06/14/24 03:15:00 PM,78.098,136.0,,,,,
1359,06/14/24 03:30:00 PM,78.274,50.0,,,,,
1360,06/14/24 03:45:00 PM,78.800,160.0,,,,,
1361,06/14/24 04:00:00 PM,79.326,102.0,,,,,
1362,06/14/24 04:15:00 PM,78.274,86.0,,,,,
1363,06/14/24 04:30:00 PM,78.274,110.0,,,,,
1364,06/14/24 04:45:00 PM,77.923,55.0,,,,,
1365,06/14/24 05:00:00 PM,77.749,36.0,,,,,
1366,06/14/24 05:15:00 PM,77.400,32.0,,,,,
1367,06/14/24 05:30:00 PM,77.225,28.0,,,,,
1368,06/14/24 05:45:00 PM,77.050,32.0,,,,,
1369,06/14/24 06:00:00 PM,76.876,31.0,,,,,
1370,06/14/24 06:15:00 PM,76.703,33.0,,,,,
1371,06/14/24 06:30:00 PM,76.528,21.0,,,,,
1372,06/14/24 06:45:00 PM,76.354,15.0,,,,,
1373,06/14/24 07:00:00 PM,76.181,22.0,,,,,
1374,06/14/24 07:15:00 PM,76.006,22.0,,,,,
1375,06/14/24 07:30:00 PM,75.832,20.0,,,,,
1376,06/14/24 07:45:00 PM,75.659,11.0,,,,,
1377,06/14/24 08:00:00 PM,75.484,7.0,,,,,
1378,06/14/24 08:15:00 PM,75.312,1.0,,,,,
1379,06/14/24 08:30:00 PM,75.139,0.0,,,,,
1380,06/14/24 08:45:00 PM,74.964,0.0,,,,,
1381,06/14/24 09:00:00 PM,74.791,0.0,,,,,
1382,06/14/24 09:15:00 PM,74.619,0.0,,,,,
1383,06/14/24 09:30:00 PM,74.446,0.0,,,,,
1384,06/14/24 09:45:00 PM,74.271,0.0,,,,,
1385,06/14/24 10:00:00 PM,74.098,0.0,,,,,
1386,06/14/24 10:15:00 PM,73.926,0.0,,,,,
1387,06/14/24 10:30:00 PM,73.926,0.0,,,,,
1388,06/14/24 10:45:00 PM,73.753,0.0,,,,,
1389,06/14/24 11:00:00 PM,73.580,0.0,,,,,
1390,06/14/24 11:15:00 PM,73.407,0.0,,,,,
1391,06/14/24 11:30:00 PM,73.234,0.0,,,,,
1392,06/14/24 11:45:00 PM,73.062,0.0,,,,,
1393,06/15/24 12:00:00 AM,72.891,0.0,,,,,
1394,06/15/24 12:15:00 AM,72.718,0.0,,,,,
1395,06/15/24 12:30:00 AM,72.372,0.0,,,,,
1396,06/15/24 12:45:00 AM,72.372,0.0,,,,,
1397,06/15/24 01:00:00 AM,72.199,0.0,,,,,
1398,06/15/24 01:15:00 AM,72.028,0.0,,,,,
1399,06/15/24 01:30:00 AM,71.683,0.0,,,,,
1400,06/15/24 01:45:00 AM,71.683,0.0,,,,,
1401,06/15/24 02:00:00 AM,71.512,0.0,,,,,
1402,06/15/24 02:15:00 AM,71.339,0.0,,,,,
1403,06/15/24 02:30:00 AM,71.168,0.0,,,,,
1404,06/15/24 02:45:00 AM,71.168,0.0,,,,,
1405,06/15/24 03:00:00 AM,70.995,0.0,,,,,
1406,06/15/24 03:15:00 AM,70.824,0.0,,,,,
1407,06/15/24 03:30:00 AM,70.651,0.0,,,,,
1408,06/15/24 03:45:00 AM,70.480,0.0,,,,,
1409,06/15/24 04:00:00 AM,70.308,0.0,,,,,
1410,06/15/24 04:15:00 AM,70.308,0.0,,,,,
1411,06/15/24 04:30:00 AM,70.137,0.0,,,,,
1412,06/15/24 04:45:00 AM,69.964,0.0,,,,,
1413,06/15/24 05:00:00 AM,69.793,0.0,,,,,
1414,06/15/24 05:15:00 AM,69.793,0.0,,,,,
1415,06/15/24 05:30:00 AM,69.622,1.0,,,,,
1416,06/15/24 05:45:00 AM,69.449,2.0,,,,,
1417,06/15/24 06:00:00 AM,69.449,3.0,,,,,
1418,06/15/24 06:15:00 AM,69.278,3.0,,,,,
1419,06/15/24 06:30:00 AM,69.107,4.0,,,,,
1420,06/15/24 06:45:00 AM,68.934,6.0,,,,,
1421,06/15/24 07:00:00 AM,68.934,6.0,,,,,
1422,06/15/24 07:15:00 AM,68.763,6.0,,,,,
1423,06/15/24 07:30:00 AM,68.763,8.0,,,,,
1424,06/15/24 07:45:00 AM,68.592,9.0,,,,,
1425,06/15/24 08:00:00 AM,68.592,8.0,,,,,
1426,06/15/24 08:15:00 AM,68.421,9.0,,,,,
1427,06/15/24 08:30:00 AM,68.421,9.0,,,,,
1428,06/15/24 08:45:00 AM,68.248,9.0,,,,,
1429,06/15/24 09:00:00 AM,68.248,9.0,,,,,
1430,06/15/24 09:15:00 AM,68.077,10.0,,,,,
1431,06/15/24 09:30:00 AM,68.421,11.0,,,,,
1432,06/15/24 09:45:00 AM,68.592,12.0,,,,,
1433,06/15/24 10:00:00 AM,68.934,14.0,,,,,
1434,06/15/24 10:15:00 AM,69.107,15.0,,,,,
1435,06/15/24 10:30:00 AM,69.622,18.0,,,,,
1436,06/15/24 10:45:00 AM,70.137,20.0,,,,,
1437,06/15/24 11:00:00 AM,70.308,22.0,,,,,
1438,06/15/24 11:15:00 AM,70.651,25.0,,,,,
1439,06/15/24 11:30:00 AM,70.995,24.0,,,,,
1440,06/15/24 11:45:00 AM,71.339,28.0,,,,,
1441,06/15/24 12:00:00 PM,72.028,28.0,,,,,
1442,06/15/24 12:15:00 PM,72.028,32.0,,,,,
1443,06/15/24 12:30:00 PM,72.372,42.0,,,,,
1444,06/15/24 12:45:00 PM,72.891,67.0,,,,,
1445,06/15/24 01:00:00 PM,73.234,28.0,,,,,
1446,06/15/24 01:15:00 PM,73.580,40.0,,,,,
1447,06/15/24 01:30:00 PM,74.098,70.0,,,,,
1448,06/15/24 01:45:00 PM,74.446,67.0,,,,,
1449,06/15/24 02:00:00 PM,75.484,144.0,,,,,
1450,06/15/24 02:15:00 PM,75.659,184.0,,,,,
1451,06/15/24 02:30:00 PM,75.659,144.0,,,,,
1452,06/15/24 02:45:00 PM,76.006,168.0,,,,,
1453,06/15/24 03:00:00 PM,76.006,42.0,,,,,
1454,06/15/24 03:15:00 PM,76.181,41.0,,,,,
1455,06/15/24 03:30:00 PM,76.876,168.0,,,,,
1456,06/15/24 03:45:00 PM,77.050,168.0,,,,,
1457,06/15/24 04:00:00 PM,76.876,184.0,,,,,
1458,06/15/24 04:15:00 PM,76.703,176.0,,,,,
1459,06/15/24 04:30:00 PM,76.703,184.0,,,,,
1460,06/15/24 04:45:00 PM,75.659,53.0,,,,,
1461,06/15/24 05:00:00 PM,75.139,42.0,,,,,
1462,06/15/24 05:15:00 PM,74.964,22.0,,,,,
1463,06/15/24 05:30:00 PM,74.619,17.0,,,,,
1464,06/15/24 05:45:00 PM,74.271,16.0,,,,,
1465,06/15/24 06:00:00 PM,73.926,13.0,,,,,
1466,06/15/24 06:15:00 PM,73.926,11.0,,,,,
1467,06/15/24 06:30:00 PM,73.753,10.0,,,,,
1468,06/15/24 06:45:00 PM,73.407,10.0,,,,,
1469,06/15/24 07:00:00 PM,73.234,9.0,,,,,
1470,06/15/24 07:15:00 PM,73.062,8.0,,,,,
1471,06/15/24 07:30:00 PM,73.062,5.0,,,,,
1472,06/15/24 07:45:00 PM,72.891,5.0,,,,,
1473,06/15/24 08:00:00 PM,72.718,4.0,,,,,
1474,06/15/24 08:15:00 PM,72.545,2.0,,,,,
1475,06/15/24 08:30:00 PM,72.372,1.0,,,,,
1476,06/15/24 08:45:00 PM,72.372,0.0,,,,,
1477,06/15/24 09:00:00 PM,72.199,0.0,,,,,
1478,06/15/24 09:15:00 PM,72.028,0.0,,,,,
1479,06/15/24 09:30:00 PM,71.856,0.0,,,,,
1480,06/15/24 09:45:00 PM,71.683,0.0,,,,,
1481,06/15/24 10:00:00 PM,71.512,0.0,,,,,
1482,06/15/24 10:15:00 PM,71.512,0.0,,,,,
1483,06/15/24 10:30:00 PM,71.168,0.0,,,,,
1484,06/15/24 10:45:00 PM,71.168,0.0,,,,,
1485,06/15/24 11:00:00 PM,70.995,0.0,,,,,
1486,06/15/24 11:15:00 PM,70.824,0.0,,,,,
1487,06/15/24 11:30:00 PM,70.824,0.0,,,,,
1488,06/15/24 11:45:00 PM,70.651,0.0,,,,,
1489,06/16/24 12:00:00 AM,70.480,0.0,,,,,
1490,06/16/24 12:15:00 AM,70.308,0.0,,,,,
1491,06/16/24 12:30:00 AM,70.308,0.0,,,,,
1492,06/16/24 12:45:00 AM,70.137,0.0,,,,,
1493,06/16/24 01:00:00 AM,69.964,0.0,,,,,
1494,06/16/24 01:15:00 AM,69.964,0.0,,,,,
1495,06/16/24 01:30:00 AM,69.793,0.0,,,,,
1496,06/16/24 01:45:00 AM,69.622,0.0,,,,,
1497,06/16/24 02:00:00 AM,69.449,0.0,,,,,
1498,06/16/24 02:15:00 AM,69.449,0.0,,,,,
1499,06/16/24 02:30:00 AM,69.278,0.0,,,,,
1500,06/16/24 02:45:00 AM,69.278,0.0,,,,,
1501,06/16/24 03:00:00 AM,69.107,0.0,,,,,
1502,06/16/24 03:15:00 AM,69.107,0.0,,,,,
1503,06/16/24 03:30:00 AM,68.934,0.0,,,,,
1504,06/16/24 03:45:00 AM,68.763,0.0,,,,,
1505,06/16/24 04:00:00 AM,68.763,0.0,,,,,
1506,06/16/24 04:15:00 AM,68.592,0.0,,,,,
1507,06/16/24 04:30:00 AM,68.421,0.0,,,,,
1508,06/16/24 04:45:00 AM,68.421,0.0,,,,,
1509,06/16/24 05:00:00 AM,68.248,0.0,,,,,
1510,06/16/24 05:15:00 AM,68.248,0.0,,,,,
1511,06/16/24 05:30:00 AM,68.077,1.0,,,,,
1512,06/16/24 05:45:00 AM,68.077,2.0,,,,,
1513,06/16/24 06:00:00 AM,68.077,3.0,,,,,
1514,06/16/24 06:15:00 AM,67.906,4.0,,,,,
1515,06/16/24 06:30:00 AM,67.735,4.0,,,,,
1516,06/16/24 06:45:00 AM,67.735,5.0,,,,,
1517,06/16/24 07:00:00 AM,67.735,6.0,,,,,
1518,06/16/24 07:15:00 AM,67.564,6.0,,,,,
1519,06/16/24 07:30:00 AM,67.564,7.0,,,,,
1520,06/16/24 07:45:00 AM,67.564,7.0,,,,,
1521,06/16/24 08:00:00 AM,67.564,8.0,,,,,
1522,06/16/24 08:15:00 AM,67.392,8.0,,,,,
1523,06/16/24 08:30:00 AM,67.392,8.0,,,,,
1524,06/16/24 08:45:00 AM,67.392,9.0,,,,,
1525,06/16/24 09:00:00 AM,67.392,10.0,,,,,
1526,06/16/24 09:15:00 AM,67.221,11.0,,,,,
1527,06/16/24 09:30:00 AM,67.564,11.0,,,,,
1528,06/16/24 09:45:00 AM,67.735,14.0,,,,,
1529,06/16/24 10:00:00 AM,68.421,16.0,,,,,
1530,06/16/24 10:15:00 AM,68.592,23.0,,,,,
1531,06/16/24 10:30:00 AM,68.592,27.0,,,,,
1532,06/16/24 10:45:00 AM,69.278,23.0,,,,,
1533,06/16/24 11:00:00 AM,69.793,31.0,,,,,
1534,06/16/24 11:15:00 AM,70.651,30.0,,,,,
1535,06/16/24 11:30:00 AM,72.028,34.0,,,,,
1536,06/16/24 11:45:00 AM,72.372,36.0,,,,,
1537,06/16/24 12:00:00 PM,72.199,45.0,,,,,
1538,06/16/24 12:15:00 PM,72.372,41.0,,,,,
1539,06/16/24 12:30:00 PM,72.718,43.0,,,,,
1540,06/16/24 12:45:00 PM,73.407,21.0,,,,,
1541,06/16/24 01:00:00 PM,72.891,98.0,,,,,
1542,06/16/24 01:15:00 PM,73.234,80.0,,,,,
1543,06/16/24 01:30:00 PM,73.407,69.0,,,,,
1544,06/16/24 01:45:00 PM,73.753,94.0,,,,,
1545,06/16/24 02:00:00 PM,75.484,168.0,,,,,
1546,06/16/24 02:15:00 PM,75.832,168.0,,,,,
1547,06/16/24 02:30:00 PM,75.832,110.0,,,,,
1548,06/16/24 02:45:00 PM,75.832,110.0,,,,,
1549,06/16/24 03:00:00 PM,76.181,160.0,,,,,
1550,06/16/24 03:15:00 PM,76.354,136.0,,,,,
1551,06/16/24 03:30:00 PM,77.574,184.0,,,,,
1552,06/16/24 03:45:00 PM,77.225,89.0,,,,,
1553,06/16/24 04:00:00 PM,76.703,103.0,,,,,
1554,06/16/24 04:15:00 PM,76.528,72.0,,,,,
1555,06/16/24 04:30:00 PM,76.528,82.0,,,,,
1556,06/16/24 04:45:00 PM,76.006,62.0,,,,,
1557,06/16/24 05:00:00 PM,75.832,53.0,,,,,
1558,06/16/24 05:15:00 PM,75.659,58.0,,,,,
1559,06/16/24 05:30:00 PM,75.312,42.0,,,,,
1560,06/16/24 05:45:00 PM,75.139,40.0,,,,,
1561,06/16/24 06:00:00 PM,75.139,47.0,,,,,
1562,06/16/24 06:15:00 PM,74.964,44.0,,,,,
1563,06/16/24 06:30:00 PM,74.791,34.0,,,,,
1564,06/16/24 06:45:00 PM,74.619,28.0,,,,,
1565,06/16/24 07:00:00 PM,74.446,23.0,,,,,
1566,06/16/24 07:15:00 PM,74.271,23.0,,,,,
1567,06/16/24 07:30:00 PM,74.098,19.0,,,,,
1568,06/16/24 07:45:00 PM,73.926,15.0,,,,,
1569,06/16/24 08:00:00 PM,73.753,10.0,,,,,
1570,06/16/24 08:15:00 PM,73.580,8.0,,,,,
1571,06/16/24 08:30:00 PM,73.407,1.0,,,,,
1572,06/16/24 08:45:00 PM,73.234,0.0,,,,,
1573,06/16/24 09:00:00 PM,73.062,0.0,,,,,
1574,06/16/24 09:15:00 PM,72.891,0.0,,,,,
1575,06/16/24 09:30:00 PM,72.199,0.0,,,,,
1576,06/16/24 09:45:00 PM,72.199,0.0,,,,,
1577,06/16/24 10:00:00 PM,72.028,0.0,,,,,
1578,06/16/24 10:15:00 PM,72.028,0.0,,,,,
1579,06/16/24 10:30:00 PM,71.856,0.0,,,,,
1580,06/16/24 10:45:00 PM,71.683,0.0,,,,,
1581,06/16/24 11:00:00 PM,71.512,0.0,,,,,
1582,06/16/24 11:15:00 PM,71.339,0.0,,,,,
1583,06/16/24 11:30:00 PM,71.339,0.0,,,,,
1584,06/16/24 11:45:00 PM,71.168,0.0,,,,,
1585,06/17/24 12:00:00 AM,70.995,0.0,,,,,
1586,06/17/24 12:15:00 AM,70.995,0.0,,,,,
1587,06/17/24 12:30:00 AM,70.824,0.0,,,,,
1588,06/17/24 12:45:00 AM,70.651,0.0,,,,,
1589,06/17/24 01:00:00 AM,70.480,0.0,,,,,
1590,06/17/24 01:15:00 AM,70.480,0.0,,,,,
1591,06/17/24 01:30:00 AM,70.308,0.0,,,,,
1592,06/17/24 01:45:00 AM,70.137,0.0,,,,,
1593,06/17/24 02:00:00 AM,70.137,0.0,,,,,
1594,06/17/24 02:15:00 AM,69.964,0.0,,,,,
1595,06/17/24 02:30:00 AM,69.964,0.0,,,,,
1596,06/17/24 02:45:00 AM,69.964,0.0,,,,,
1597,06/17/24 03:00:00 AM,69.793,0.0,,,,,
1598,06/17/24 03:15:00 AM,69.793,0.0,,,,,
1599,06/17/24 03:30:00 AM,69.622,0.0,,,,,
1600,06/17/24 03:45:00 AM,69.622,0.0,,,,,
