Plot Title: 21422132,,,,,,,
#,"Date Time, GMT-04:00","Temp, °F (LGR S/N: 21422132, SEN S/N: 21422132)","Intensity, lum/ft² (LGR S/N: 21422132, SEN S/N: 21422132)",Coupler Attached (LGR S/N: 21422132),Host Connected (LGR S/N: 21422132),Stopped (LGR S/N: 21422132),End Of File (LGR S/N: 21422132)
151,6/17/2022 1:30,68.763,0,,,,
152,6/17/2022 1:45,68.763,0,,,,
153,6/17/2022 2:00,68.763,0,,,,
154,6/17/2022 2:15,68.592,0,,,,
155,6/17/2022 2:30,68.592,0,,,,
156,6/17/2022 2:45,68.592,0,,,,
157,6/17/2022 3:00,68.592,0,,,,
158,6/17/2022 3:15,68.421,0,,,,
159,6/17/2022 3:30,68.421,0,,,,
160,6/17/2022 3:45,68.421,0,,,,
161,6/17/2022 4:00,68.421,0,,,,
162,6/17/2022 4:15,68.421,0,,,,
163,6/17/2022 4:30,68.421,0,,,,
164,6/17/2022 4:45,68.248,0,,,,
165,6/17/2022 5:00,68.248,0,,,,
166,6/17/2022 5:15,68.248,0,,,,
167,6/17/2022 5:30,68.248,2,,,,
168,6/17/2022 5:45,68.248,3,,,,
169,6/17/2022 6:00,68.077,6,,,,
170,6/17/2022 6:15,68.077,11,,,,
171,6/17/2022 6:30,68.077,13,,,,
172,6/17/2022 6:45,68.077,21,,,,
173,6/17/2022 7:00,68.077,25,,,,
174,6/17/2022 7:15,68.077,27,,,,
175,6/17/2022 7:30,68.077,28,,,,
176,6/17/2022 7:45,68.077,44,,,,
177,6/17/2022 8:00,68.077,49,,,,
178,6/17/2022 8:15,68.077,93,,,,
179,6/17/2022 8:30,68.077,11,,,,
180,6/17/2022 8:45,68.077,35,,,,
181,6/17/2022 9:00,68.421,416,,,,
182,6/17/2022 9:15,68.421,208,,,,
183,6/17/2022 9:30,68.421,400,,,,
184,6/17/2022 9:45,68.592,88,,,,
185,6/17/2022 10:00,68.592,224,,,,
186,6/17/2022 10:15,68.763,168,,,,
187,6/17/2022 10:30,68.934,240,,,,
188,6/17/2022 10:45,69.107,184,,,,
189,6/17/2022 11:00,69.278,368,,,,
190,6/17/2022 11:15,69.278,272,,,,
191,6/17/2022 11:30,69.449,272,,,,
192,6/17/2022 11:45,69.964,432,,,,
193,6/17/2022 12:00,69.964,272,,,,
194,6/17/2022 12:15,69.964,200,,,,
195,6/17/2022 12:30,70.308,107,,,,
196,6/17/2022 12:45,70.48,232,,,,
197,6/17/2022 13:00,70.824,1024,,,,
198,6/17/2022 13:15,70.824,94,,,,
199,6/17/2022 13:30,70.995,65,,,,
200,6/17/2022 13:45,71.168,76,,,,
201,6/17/2022 14:00,71.168,88,,,,
202,6/17/2022 14:15,71.339,69,,,,
203,6/17/2022 14:30,71.339,49,,,,
204,6/17/2022 14:45,71.683,121,,,,
205,6/17/2022 15:00,71.683,128,,,,
206,6/17/2022 15:15,71.856,176,,,,
207,6/17/2022 15:30,72.028,108,,,,
208,6/17/2022 15:45,72.372,240,,,,
209,6/17/2022 16:00,72.372,96,,,,
210,6/17/2022 16:15,72.545,61,,,,
211,6/17/2022 16:30,72.545,86,,,,
212,6/17/2022 16:45,72.718,77,,,,
213,6/17/2022 17:00,72.718,160,,,,
214,6/17/2022 17:15,72.891,152,,,,
215,6/17/2022 17:30,73.234,54,,,,
216,6/17/2022 17:45,73.407,216,,,,
217,6/17/2022 18:00,73.407,152,,,,
218,6/17/2022 18:15,73.58,144,,,,
219,6/17/2022 18:30,73.58,78,,,,
220,6/17/2022 18:45,73.58,77,,,,
221,6/17/2022 19:00,73.58,18,,,,
222,6/17/2022 19:15,73.58,14,,,,
223,6/17/2022 19:30,73.407,13,,,,
224,6/17/2022 19:45,73.407,9,,,,
225,6/17/2022 20:00,73.407,7,,,,
226,6/17/2022 20:15,73.234,2,,,,
227,6/17/2022 20:30,73.234,1,,,,
228,6/17/2022 20:45,73.062,0,,,,
229,6/17/2022 21:00,72.891,0,,,,
230,6/17/2022 21:15,72.891,0,,,,
231,6/17/2022 21:30,72.718,0,,,,
232,6/17/2022 21:45,72.545,0,,,,
233,6/17/2022 22:00,72.199,0,,,,
234,6/17/2022 22:15,72.028,0,,,,
235,6/17/2022 22:30,71.856,0,,,,
236,6/17/2022 22:45,71.512,0,,,,
237,6/17/2022 23:00,71.339,0,,,,
238,6/17/2022 23:15,71.168,0,,,,
239,6/17/2022 23:30,70.995,0,,,,
240,6/17/2022 23:45,70.824,0,,,,
241,6/18/2022 0:00,70.651,0,,,,
242,6/18/2022 0:15,70.48,0,,,,
243,6/18/2022 0:30,70.137,0,,,,
244,6/18/2022 0:45,69.964,0,,,,
245,6/18/2022 1:00,69.622,0,,,,
246,6/18/2022 1:15,69.278,0,,,,
247,6/18/2022 1:30,68.934,0,,,,
248,6/18/2022 1:45,68.763,0,,,,
249,6/18/2022 2:00,68.421,0,,,,
250,6/18/2022 2:15,68.077,0,,,,
251,6/18/2022 2:30,67.906,0,,,,
252,6/18/2022 2:45,67.564,0,,,,
253,6/18/2022 3:00,67.221,0,,,,
254,6/18/2022 3:15,66.879,0,,,,
255,6/18/2022 3:30,66.708,0,,,,
256,6/18/2022 3:45,66.366,0,,,,
257,6/18/2022 4:00,66.193,0,,,,
258,6/18/2022 4:15,65.851,0,,,,
259,6/18/2022 4:30,65.68,0,,,,
260,6/18/2022 4:45,65.509,0,,,,
261,6/18/2022 5:00,65.338,0,,,,
262,6/18/2022 5:15,65.167,0,,,,
263,6/18/2022 5:30,64.825,1,,,,
264,6/18/2022 5:45,64.652,0,,,,
265,6/18/2022 6:00,64.481,1,,,,
266,6/18/2022 6:15,64.31,2,,,,
267,6/18/2022 6:30,63.968,3,,,,
268,6/18/2022 6:45,63.797,6,,,,
269,6/18/2022 7:00,63.626,16,,,,
270,6/18/2022 7:15,63.455,9,,,,
271,6/18/2022 7:30,63.282,8,,,,
272,6/18/2022 7:45,63.111,16,,,,
273,6/18/2022 8:00,62.94,21,,,,
274,6/18/2022 8:15,62.769,17,,,,
275,6/18/2022 8:30,62.598,10,,,,
276,6/18/2022 8:45,62.425,12,,,,
277,6/18/2022 9:00,62.425,17,,,,
278,6/18/2022 9:15,62.254,17,,,,
279,6/18/2022 9:30,62.083,25,,,,
280,6/18/2022 9:45,61.912,39,,,,
281,6/18/2022 10:00,61.741,56,,,,
282,6/18/2022 10:15,61.569,51,,,,
283,6/18/2022 10:30,61.398,47,,,,
284,6/18/2022 10:45,61.398,56,,,,
285,6/18/2022 11:00,61.227,66,,,,
286,6/18/2022 11:15,61.054,60,,,,
287,6/18/2022 11:30,60.883,58,,,,
288,6/18/2022 11:45,60.883,50,,,,
289,6/18/2022 12:00,60.883,42,,,,
290,6/18/2022 12:15,60.712,56,,,,
291,6/18/2022 12:30,60.539,47,,,,
292,6/18/2022 12:45,60.539,40,,,,
293,6/18/2022 13:00,60.539,66,,,,
294,6/18/2022 13:15,60.539,60,,,,
295,6/18/2022 13:30,60.368,58,,,,
296,6/18/2022 13:45,60.368,66,,,,
297,6/18/2022 14:00,60.368,80,,,,
298,6/18/2022 14:15,60.368,82,,,,
299,6/18/2022 14:30,60.368,73,,,,
300,6/18/2022 14:45,60.368,95,,,,
301,6/18/2022 15:00,60.368,87,,,,
302,6/18/2022 15:15,60.368,58,,,,
303,6/18/2022 15:30,60.368,41,,,,
304,6/18/2022 15:45,60.368,49,,,,
305,6/18/2022 16:00,60.368,50,,,,
306,6/18/2022 16:15,60.195,20,,,,
307,6/18/2022 16:30,60.195,15,,,,
308,6/18/2022 16:45,60.024,11,,,,
309,6/18/2022 17:00,60.024,10,,,,
310,6/18/2022 17:15,59.851,7,,,,
311,6/18/2022 17:30,59.68,10,,,,
312,6/18/2022 17:45,59.68,11,,,,
313,6/18/2022 18:00,59.508,8,,,,
314,6/18/2022 18:15,59.508,5,,,,
315,6/18/2022 18:30,59.337,5,,,,
316,6/18/2022 18:45,59.337,6,,,,
317,6/18/2022 19:00,59.164,6,,,,
318,6/18/2022 19:15,59.164,5,,,,
319,6/18/2022 19:30,59.164,4,,,,
320,6/18/2022 19:45,58.993,1,,,,
321,6/18/2022 20:00,58.993,1,,,,
322,6/18/2022 20:15,58.993,0,,,,
323,6/18/2022 20:30,58.82,0,,,,
324,6/18/2022 20:45,58.82,0,,,,
325,6/18/2022 21:00,58.82,0,,,,
326,6/18/2022 21:15,58.82,0,,,,
327,6/18/2022 21:30,58.82,0,,,,
328,6/18/2022 21:45,58.647,0,,,,
329,6/18/2022 22:00,58.647,0,,,,
330,6/18/2022 22:15,58.647,0,,,,
331,6/18/2022 22:30,58.476,0,,,,
332,6/18/2022 22:45,58.476,0,,,,
333,6/18/2022 23:00,58.476,0,,,,
334,6/18/2022 23:15,58.303,0,,,,
335,6/18/2022 23:30,58.303,0,,,,
336,6/18/2022 23:45,58.303,0,,,,
337,6/19/2022 0:00,58.131,0,,,,
338,6/19/2022 0:15,58.131,0,,,,
339,6/19/2022 0:30,57.958,0,,,,
340,6/19/2022 0:45,57.958,0,,,,
341,6/19/2022 1:00,57.785,0,,,,
342,6/19/2022 1:15,57.785,0,,,,
343,6/19/2022 1:30,57.614,0,,,,
344,6/19/2022 1:45,57.614,0,,,,
345,6/19/2022 2:00,57.441,0,,,,
346,6/19/2022 2:15,57.441,0,,,,
347,6/19/2022 2:30,57.268,0,,,,
348,6/19/2022 2:45,57.268,0,,,,
349,6/19/2022 3:00,57.096,0,,,,
350,6/19/2022 3:15,57.096,0,,,,
351,6/19/2022 3:30,56.923,0,,,,
352,6/19/2022 3:45,56.75,0,,,,
353,6/19/2022 4:00,56.75,0,,,,
354,6/19/2022 4:15,56.577,0,,,,
355,6/19/2022 4:30,56.404,0,,,,
356,6/19/2022 4:45,56.404,0,,,,
357,6/19/2022 5:00,56.057,0,,,,
358,6/19/2022 5:15,56.057,0,,,,
359,6/19/2022 5:30,55.884,0,,,,
360,6/19/2022 5:45,55.711,1,,,,
361,6/19/2022 6:00,55.711,1,,,,
362,6/19/2022 6:15,55.537,2,,,,
363,6/19/2022 6:30,55.364,2,,,,
364,6/19/2022 6:45,55.364,9,,,,
365,6/19/2022 7:00,55.189,10,,,,
366,6/19/2022 7:15,55.189,11,,,,
367,6/19/2022 7:30,55.017,12,,,,
368,6/19/2022 7:45,55.017,21,,,,
369,6/19/2022 8:00,55.017,10,,,,
370,6/19/2022 8:15,55.017,27,,,,
371,6/19/2022 8:30,55.017,67,,,,
372,6/19/2022 8:45,55.017,78,,,,
373,6/19/2022 9:00,55.017,39,,,,
374,6/19/2022 9:15,55.189,49,,,,
375,6/19/2022 9:30,55.017,40,,,,
376,6/19/2022 9:45,55.189,48,,,,
377,6/19/2022 10:00,55.189,184,,,,
378,6/19/2022 10:15,55.364,160,,,,
379,6/19/2022 10:30,55.537,168,,,,
380,6/19/2022 10:45,55.537,232,,,,
381,6/19/2022 11:00,55.884,144,,,,
382,6/19/2022 11:15,56.057,248,,,,
383,6/19/2022 11:30,56.23,168,,,,
384,6/19/2022 11:45,56.577,272,,,,
385,6/19/2022 12:00,56.75,256,,,,
386,6/19/2022 12:15,56.75,136,,,,
387,6/19/2022 12:30,57.096,288,,,,
388,6/19/2022 12:45,57.268,66,,,,
389,6/19/2022 13:00,57.785,96,,,,
390,6/19/2022 13:15,57.785,144,,,,
391,6/19/2022 13:30,57.958,85,,,,
392,6/19/2022 13:45,58.303,208,,,,
393,6/19/2022 14:00,58.647,192,,,,
394,6/19/2022 14:15,58.82,152,,,,
395,6/19/2022 14:30,59.337,864,,,,
396,6/19/2022 14:45,59.68,176,,,,
397,6/19/2022 15:00,59.851,136,,,,
398,6/19/2022 15:15,60.368,168,,,,
399,6/19/2022 15:30,60.712,55,,,,
400,6/19/2022 15:45,61.227,56,,,,
401,6/19/2022 16:00,61.398,152,,,,
402,6/19/2022 16:15,61.741,216,,,,
403,6/19/2022 16:30,62.083,416,,,,
404,6/19/2022 16:45,62.254,70,,,,
405,6/19/2022 17:00,62.425,49,,,,
406,6/19/2022 17:15,62.598,136,,,,
407,6/19/2022 17:30,62.94,320,,,,
408,6/19/2022 17:45,63.111,51,,,,
409,6/19/2022 18:00,63.282,77,,,,
410,6/19/2022 18:15,63.282,46,,,,
411,6/19/2022 18:30,63.455,34,,,,
412,6/19/2022 18:45,63.626,72,,,,
413,6/19/2022 19:00,63.626,25,,,,
414,6/19/2022 19:15,63.455,14,,,,
415,6/19/2022 19:30,63.626,9,,,,
416,6/19/2022 19:45,63.626,9,,,,
417,6/19/2022 20:00,63.626,4,,,,
418,6/19/2022 20:15,63.455,2,,,,
419,6/19/2022 20:30,63.455,1,,,,
420,6/19/2022 20:45,63.455,0,,,,
421,6/19/2022 21:00,63.455,0,,,,
422,6/19/2022 21:15,63.455,0,,,,
423,6/19/2022 21:30,63.455,0,,,,
424,6/19/2022 21:45,63.282,0,,,,
425,6/19/2022 22:00,63.282,0,,,,
426,6/19/2022 22:15,63.111,0,,,,
427,6/19/2022 22:30,62.94,0,,,,
428,6/19/2022 22:45,62.598,0,,,,
429,6/19/2022 23:00,62.425,0,,,,
430,6/19/2022 23:15,62.254,0,,,,
431,6/19/2022 23:30,62.083,0,,,,
432,6/19/2022 23:45,61.912,0,,,,
433,6/20/2022 0:00,61.741,0,,,,
434,6/20/2022 0:15,61.569,0,,,,
435,6/20/2022 0:30,61.398,0,,,,
436,6/20/2022 0:45,61.227,0,,,,
437,6/20/2022 1:00,61.054,0,,,,
438,6/20/2022 1:15,60.883,0,,,,
439,6/20/2022 1:30,60.539,0,,,,
440,6/20/2022 1:45,60.368,0,,,,
441,6/20/2022 2:00,60.195,0,,,,
442,6/20/2022 2:15,60.024,0,,,,
443,6/20/2022 2:30,59.851,0,,,,
444,6/20/2022 2:45,59.68,0,,,,
445,6/20/2022 3:00,59.508,0,,,,
446,6/20/2022 3:15,59.337,0,,,,
447,6/20/2022 3:30,59.164,0,,,,
448,6/20/2022 3:45,58.993,0,,,,
449,6/20/2022 4:00,58.82,0,,,,
450,6/20/2022 4:15,58.476,0,,,,
451,6/20/2022 4:30,58.303,0,,,,
452,6/20/2022 4:45,58.131,0,,,,
453,6/20/2022 5:00,58.131,0,,,,
454,6/20/2022 5:15,57.785,0,,,,
455,6/20/2022 5:30,57.614,1,,,,
456,6/20/2022 5:45,57.441,3,,,,
457,6/20/2022 6:00,57.441,6,,,,
458,6/20/2022 6:15,57.268,7,,,,
459,6/20/2022 6:30,57.096,17,,,,
460,6/20/2022 6:45,56.923,26,,,,
461,6/20/2022 7:00,56.923,27,,,,
462,6/20/2022 7:15,56.923,23,,,,
463,6/20/2022 7:30,56.75,21,,,,
464,6/20/2022 7:45,56.75,20,,,,
465,6/20/2022 8:00,56.75,25,,,,
466,6/20/2022 8:15,56.75,47,,,,
467,6/20/2022 8:30,56.75,98,,,,
468,6/20/2022 8:45,56.923,152,,,,
469,6/20/2022 9:00,57.096,160,,,,
470,6/20/2022 9:15,57.441,192,,,,
471,6/20/2022 9:30,57.614,272,,,,
472,6/20/2022 9:45,57.614,152,,,,
473,6/20/2022 10:00,57.614,144,,,,
474,6/20/2022 10:15,57.785,144,,,,
475,6/20/2022 10:30,57.958,144,,,,
476,6/20/2022 10:45,58.131,144,,,,
477,6/20/2022 11:00,58.303,184,,,,
478,6/20/2022 11:15,58.476,192,,,,
479,6/20/2022 11:30,58.647,416,,,,
480,6/20/2022 11:45,59.164,496,,,,
481,6/20/2022 12:00,59.164,184,,,,
482,6/20/2022 12:15,59.164,160,,,,
483,6/20/2022 12:30,59.508,256,,,,
484,6/20/2022 12:45,59.508,136,,,,
485,6/20/2022 13:00,60.539,768,,,,
486,6/20/2022 13:15,60.195,128,,,,
487,6/20/2022 13:30,60.539,118,,,,
488,6/20/2022 13:45,60.883,111,,,,
489,6/20/2022 14:00,61.398,200,,,,
490,6/20/2022 14:15,61.741,115,,,,
491,6/20/2022 14:30,62.083,160,,,,
492,6/20/2022 14:45,62.598,128,,,,
493,6/20/2022 15:00,62.769,168,,,,
494,6/20/2022 15:15,63.282,112,,,,
495,6/20/2022 15:30,63.455,100,,,,
496,6/20/2022 15:45,64.139,272,,,,
497,6/20/2022 16:00,64.31,107,,,,
498,6/20/2022 16:15,64.652,152,,,,
499,6/20/2022 16:30,64.996,107,,,,
500,6/20/2022 16:45,65.167,101,,,,
501,6/20/2022 17:00,65.509,101,,,,
502,6/20/2022 17:15,65.68,109,,,,
503,6/20/2022 17:30,66.022,168,,,,
504,6/20/2022 17:45,66.193,96,,,,
505,6/20/2022 18:00,66.366,168,,,,
506,6/20/2022 18:15,66.366,128,,,,
507,6/20/2022 18:30,66.708,102,,,,
508,6/20/2022 18:45,66.879,63,,,,
509,6/20/2022 19:00,66.879,15,,,,
510,6/20/2022 19:15,66.879,10,,,,
511,6/20/2022 19:30,67.05,6,,,,
512,6/20/2022 19:45,67.05,4,,,,
513,6/20/2022 20:00,67.05,3,,,,
514,6/20/2022 20:15,67.05,1,,,,
515,6/20/2022 20:30,67.05,1,,,,
516,6/20/2022 20:45,67.05,0,,,,
517,6/20/2022 21:00,67.05,0,,,,
518,6/20/2022 21:15,66.879,0,,,,
519,6/20/2022 21:30,66.879,0,,,,
520,6/20/2022 21:45,66.708,0,,,,
521,6/20/2022 22:00,66.708,0,,,,
522,6/20/2022 22:15,66.537,0,,,,
523,6/20/2022 22:30,66.366,0,,,,
524,6/20/2022 22:45,66.022,0,,,,
525,6/20/2022 23:00,65.851,0,,,,
526,6/20/2022 23:15,65.509,0,,,,
527,6/20/2022 23:30,65.338,0,,,,
528,6/20/2022 23:45,65.167,0,,,,
529,6/21/2022 0:00,64.825,0,,,,
530,6/21/2022 0:15,64.652,0,,,,
531,6/21/2022 0:30,64.481,0,,,,
532,6/21/2022 0:45,64.139,0,,,,
533,6/21/2022 1:00,63.968,0,,,,
534,6/21/2022 1:15,63.626,0,,,,
535,6/21/2022 1:30,63.455,0,,,,
536,6/21/2022 1:45,63.282,0,,,,
537,6/21/2022 2:00,62.94,0,,,,
538,6/21/2022 2:15,62.769,0,,,,
539,6/21/2022 2:30,62.425,0,,,,
540,6/21/2022 2:45,62.254,0,,,,
541,6/21/2022 3:00,62.083,0,,,,
542,6/21/2022 3:15,61.741,0,,,,
543,6/21/2022 3:30,61.569,0,,,,
544,6/21/2022 3:45,61.398,0,,,,
545,6/21/2022 4:00,61.054,0,,,,
546,6/21/2022 4:15,60.883,0,,,,
547,6/21/2022 4:30,60.712,0,,,,
548,6/21/2022 4:45,60.539,0,,,,
549,6/21/2022 5:00,60.368,0,,,,
550,6/21/2022 5:15,60.195,1,,,,
551,6/21/2022 5:30,60.024,3,,,,
552,6/21/2022 5:45,59.851,7,,,,
553,6/21/2022 6:00,59.68,7,,,,
554,6/21/2022 6:15,59.68,9,,,,
555,6/21/2022 6:30,59.508,12,,,,
556,6/21/2022 6:45,59.337,21,,,,
557,6/21/2022 7:00,59.337,16,,,,
558,6/21/2022 7:15,59.164,22,,,,
559,6/21/2022 7:30,59.164,23,,,,
560,6/21/2022 7:45,58.993,32,,,,
561,6/21/2022 8:00,58.993,34,,,,
562,6/21/2022 8:15,58.993,39,,,,
563,6/21/2022 8:30,58.993,39,,,,
564,6/21/2022 8:45,58.993,40,,,,
565,6/21/2022 9:00,58.993,40,,,,
566,6/21/2022 9:15,58.993,40,,,,
567,6/21/2022 9:30,58.993,56,,,,
568,6/21/2022 9:45,58.993,60,,,,
569,6/21/2022 10:00,58.993,60,,,,
570,6/21/2022 10:15,59.164,82,,,,
571,6/21/2022 10:30,59.164,69,,,,
572,6/21/2022 10:45,59.337,54,,,,
573,6/21/2022 11:00,59.337,57,,,,
574,6/21/2022 11:15,59.508,51,,,,
575,6/21/2022 11:30,59.508,58,,,,
576,6/21/2022 11:45,59.68,70,,,,
577,6/21/2022 12:00,59.851,103,,,,
578,6/21/2022 12:15,60.024,108,,,,
579,6/21/2022 12:30,60.195,160,,,,
580,6/21/2022 12:45,60.368,103,,,,
581,6/21/2022 13:00,60.539,103,,,,
582,6/21/2022 13:15,60.712,122,,,,
583,6/21/2022 13:30,60.883,98,,,,
584,6/21/2022 13:45,61.054,77,,,,
585,6/21/2022 14:00,61.054,74,,,,
586,6/21/2022 14:15,61.227,79,,,,
587,6/21/2022 14:30,61.569,105,,,,
588,6/21/2022 14:45,61.741,101,,,,
589,6/21/2022 15:00,61.912,94,,,,
590,6/21/2022 15:15,62.083,72,,,,
591,6/21/2022 15:30,62.083,54,,,,
592,6/21/2022 15:45,62.254,40,,,,
593,6/21/2022 16:00,62.254,32,,,,
